-72.98634,67.26094,NaN
-72.98634,67.26094,NaN
-72.98634,67.26094,NaN
-72.98635,67.26094,NaN
-72.98635,67.26094,NaN
-72.98635,67.26094,NaN
-72.98635,67.26094,NaN
-72.98635,67.26094,NaN
-72.98635,67.26094,NaN
-72.98635,67.26094,NaN
-72.98635,67.26094,NaN
-72.98635,67.26094,NaN
-72.98635,67.26094,NaN
-72.98635,67.26094,NaN
-72.98635,67.26094,NaN
-72.98635,67.26094,NaN
-72.98636,67.26094,NaN
-72.98636,67.26094,NaN
-72.98636,67.26094,NaN
-72.98636,67.26094,NaN
-72.98636,67.26094,NaN
-72.98636,67.26094,NaN
-72.98636,67.26094,NaN
-72.98636,67.26094,NaN
-72.98636,67.26094,NaN
-72.98636,67.26094,NaN
-72.98635,67.26093,NaN
-72.98636,67.26093,NaN
-72.98636,67.26093,NaN
-72.98636,67.26093,NaN
-72.98636,67.26093,NaN
-72.98636,67.26093,NaN
-72.98637,67.26093,NaN
-72.98637,67.26093,NaN
-72.98637,67.26093,NaN
-72.98637,67.26093,NaN
-72.98637,67.26093,NaN
-72.98637,67.26093,NaN
-72.98637,67.26093,NaN
-72.98637,67.26093,NaN
-72.98637,67.26093,NaN
-72.98637,67.26093,NaN
-72.98637,67.26093,NaN
-72.98637,67.26093,NaN
-72.98637,67.26093,NaN
-72.98637,67.26093,NaN
-72.98638,67.26093,NaN
-72.98638,67.26093,NaN
-72.98638,67.26093,NaN
-72.98638,67.26093,NaN
-72.98638,67.26093,NaN
-72.98638,67.26093,NaN
-72.98638,67.26093,NaN
-72.98638,67.26093,NaN
-72.98638,67.26092,NaN
-72.98639,67.26093,NaN
-72.98639,67.26093,NaN
-72.98639,67.26093,NaN
-72.98639,67.26093,NaN
-72.98639,67.26093,NaN
-72.98639,67.26093,NaN
-72.98639,67.26093,NaN
-72.98639,67.26093,NaN
-72.98639,67.26092,NaN
-72.98639,67.26092,NaN
-72.98639,67.26092,NaN
-72.98639,67.26092,NaN
-72.98639,67.26092,NaN
-72.98639,67.26092,NaN
-72.98639,67.26092,NaN
-72.98639,67.26091,NaN
-72.98640,67.26092,NaN
-72.98640,67.26092,NaN
-72.98640,67.26092,NaN
-72.98640,67.26092,NaN
-72.98640,67.26092,NaN
-72.98640,67.26092,NaN
-72.98640,67.26092,NaN
-72.98640,67.26092,NaN
-72.98640,67.26091,NaN
-72.98640,67.26091,NaN
-72.98640,67.26091,NaN
-72.98640,67.26091,NaN
-72.98640,67.26091,NaN
-72.98640,67.26091,NaN
-72.98640,67.26091,NaN
-72.98640,67.26092,NaN
-72.98640,67.26091,NaN
-72.98641,67.26091,NaN
-72.98641,67.26091,NaN
-72.98641,67.26091,NaN
-72.98641,67.26091,NaN
-72.98642,67.26091,NaN
-72.98642,67.26091,NaN
-72.98642,67.26091,NaN
-72.98642,67.26091,NaN
-72.98642,67.26091,NaN
-72.98642,67.26091,NaN
-72.98642,67.26091,NaN
-72.98642,67.26091,NaN
-72.98642,67.26091,NaN
-72.98642,67.26091,NaN
-72.98642,67.26091,NaN
-72.98642,67.26091,NaN
-72.98642,67.26091,NaN
-72.98643,67.26090,NaN
-72.98643,67.26090,NaN
-72.98643,67.26090,NaN
-72.98643,67.26090,NaN
-72.98643,67.26090,NaN
-72.98643,67.26090,NaN
-72.98643,67.26090,NaN
-72.98643,67.26091,NaN
-72.98643,67.26090,NaN
-72.98643,67.26090,NaN
-72.98643,67.26090,NaN
-72.98643,67.26090,NaN
-72.98643,67.26090,NaN
-72.98643,67.26090,NaN
-72.98643,67.26090,NaN
-72.98643,67.26090,NaN
-72.98643,67.26090,NaN
-72.98643,67.26090,NaN
-72.98643,67.26090,NaN
-72.98644,67.26089,NaN
-72.98644,67.26089,NaN
-72.98644,67.26089,NaN
-72.98644,67.26089,NaN
-72.98644,67.26089,NaN
-72.98644,67.26090,NaN
-72.98644,67.26090,NaN
-72.98644,67.26089,NaN
-72.98644,67.26089,NaN
-72.98645,67.26089,NaN
-72.98645,67.26089,NaN
-72.98645,67.26089,NaN
-72.98645,67.26089,NaN
-72.98645,67.26089,NaN
-72.98645,67.26089,NaN
-72.98645,67.26089,NaN
-72.98646,67.26089,NaN
-72.98646,67.26089,NaN
-72.98646,67.26089,NaN
-72.98646,67.26089,NaN
-72.98646,67.26089,NaN
-72.98646,67.26089,NaN
-72.98646,67.26089,NaN
-72.98646,67.26089,NaN
-72.98647,67.26089,NaN
-72.98647,67.26089,NaN
-72.98647,67.26089,NaN
-72.98647,67.26089,NaN
-72.98647,67.26089,NaN
-72.98647,67.26089,NaN
-72.98647,67.26089,NaN
-72.98647,67.26089,NaN
-72.98647,67.26089,NaN
-72.98647,67.26089,NaN
-72.98647,67.26089,NaN
-72.98647,67.26089,NaN
-72.98647,67.26088,NaN
-72.98647,67.26088,NaN
-72.98647,67.26088,NaN
-72.98647,67.26088,NaN
-72.98647,67.26088,NaN
-72.98648,67.26088,NaN
-72.98648,67.26088,NaN
-72.98648,67.26088,NaN
-72.98648,67.26088,NaN
-72.98649,67.26088,NaN
-72.98649,67.26088,NaN
-72.98649,67.26088,NaN
-72.98649,67.26088,NaN
-72.98649,67.26088,NaN
-72.98649,67.26087,NaN
-72.98649,67.26088,NaN
-72.98650,67.26087,NaN
-72.98650,67.26087,NaN
-72.98649,67.26086,NaN
-72.98650,67.26087,NaN
-72.98650,67.26087,NaN
-72.98650,67.26087,NaN
-72.98650,67.26087,NaN
-72.98650,67.26087,NaN
-72.98650,67.26087,NaN
-72.98650,67.26087,NaN
-72.98650,67.26086,NaN
-72.98650,67.26086,NaN
-72.98650,67.26086,NaN
-72.98650,67.26086,NaN
-72.98650,67.26086,NaN
-72.98650,67.26086,NaN
-72.98650,67.26086,NaN
-72.98650,67.26086,NaN
-72.98650,67.26086,NaN
-72.98650,67.26086,NaN
-72.98651,67.26086,NaN
-72.98651,67.26086,NaN
-72.98651,67.26086,NaN
-72.98651,67.26086,NaN
-72.98651,67.26086,NaN
-72.98651,67.26086,NaN
-72.98652,67.26086,NaN
-72.98652,67.26086,NaN
-72.98652,67.26086,NaN
-72.98652,67.26086,NaN
-72.98653,67.26086,NaN
-72.98653,67.26086,NaN
