-71.87349,67.76114,NaN
-71.87350,67.76115,0.73455
-71.87350,67.76115,0.73486
-71.87350,67.76115,0.73438
-71.87350,67.76115,0.73419
-71.87350,67.76115,0.73421
-71.87350,67.76115,0.73428
-71.87350,67.76115,0.73414
-71.87350,67.76115,0.73428
-71.87350,67.76115,0.76643
-71.87350,67.76115,0.76643
-71.87350,67.76115,0.76792
-71.87350,67.76115,0.76642
-71.87350,67.76115,0.76640
-71.87350,67.76115,0.76638
-71.87350,67.76115,0.76618
-71.87350,67.76115,0.76585
-71.87350,67.76115,0.76582
-71.87350,67.76115,0.76593
-71.87350,67.76115,0.76607
-71.87350,67.76115,0.76762
-71.87350,67.76115,0.76589
-71.87350,67.76114,0.77919
-71.87350,67.76114,0.78702
-71.87350,67.76115,0.80059
-71.87350,67.76115,0.79962
-71.87350,67.76115,0.79755
-71.87350,67.76115,0.79743
-71.87350,67.76115,0.79719
-71.87350,67.76115,0.79719
-71.87350,67.76115,0.79721
-71.87350,67.76115,0.79753
-71.87350,67.76115,0.79702
-71.87350,67.76115,0.79705
-71.87350,67.76115,0.79787
-71.87350,67.76115,0.79717
-71.87350,67.76115,0.79702
-71.87350,67.76115,0.79712
-71.87350,67.76115,0.79715
-71.87350,67.76115,0.79829
-71.87350,67.76115,0.79725
-71.87350,67.76115,0.79725
-71.87350,67.76115,0.79762
-71.87350,67.76115,0.79728
-71.87350,67.76115,0.79723
-71.87351,67.76114,0.82866
-71.87351,67.76114,0.82856
-71.87351,67.76114,0.82869
-71.87351,67.76114,0.82865
-71.87351,67.76114,0.82862
-71.87351,67.76114,0.82880
-71.87351,67.76114,0.83033
-71.87351,67.76114,0.82882
-71.87351,67.76114,0.82883
-71.87351,67.76114,0.82875
-71.87351,67.76114,0.82882
-71.87351,67.76114,0.82884
-71.87351,67.76114,0.82899
-71.87352,67.76113,0.85116
-71.87352,67.76114,0.86040
-71.87352,67.76114,0.86301
-71.87352,67.76114,0.86072
-71.87352,67.76114,0.86072
-71.87352,67.76114,0.86070
-71.87352,67.76114,0.86033
-71.87352,67.76114,0.86030
-71.87352,67.76114,0.86028
-71.87352,67.76114,0.86043
-71.87352,67.76114,0.86039
-71.87352,67.76114,0.86036
-71.87352,67.76114,0.86044
-71.87352,67.76114,0.86023
-71.87352,67.76114,0.86020
-71.87352,67.76114,0.86015
-71.87352,67.76114,0.86601
-71.87353,67.76114,0.89129
-71.87353,67.76114,0.89126
-71.87353,67.76114,0.89129
-71.87353,67.76114,0.89119
-71.87353,67.76114,0.89138
-71.87353,67.76114,0.89140
-71.87353,67.76114,0.89337
-71.87353,67.76114,0.89126
-71.87353,67.76114,0.89132
-71.87353,67.76114,0.89129
-71.87353,67.76114,0.89177
-71.87353,67.76114,0.89129
-71.87353,67.76114,0.89142
-71.87353,67.76114,0.89126
-71.87353,67.76114,0.89490
-71.87353,67.76114,0.89126
-71.87353,67.76114,0.90417
-71.87353,67.76113,0.92212
-71.87353,67.76113,0.92203
-71.87353,67.76113,0.92188
-71.87353,67.76113,0.92188
-71.87353,67.76113,0.92171
-71.87354,67.76113,0.92478
-71.87353,67.76113,0.92173
-71.87353,67.76113,0.92179
-71.87353,67.76113,0.92179
-71.87353,67.76113,0.92183
-71.87353,67.76113,0.92179
-71.87353,67.76113,0.92184
-71.87353,67.76113,0.92200
-71.87353,67.76113,0.92186
-71.87353,67.76113,0.92182
-71.87353,67.76113,0.92169
-71.87353,67.76113,0.92161
-71.87354,67.76114,0.93097
-71.87354,67.76113,0.95248
-71.87354,67.76113,0.95239
-71.87354,67.76113,0.95247
-71.87354,67.76113,0.95253
-71.87354,67.76113,0.95243
-71.87354,67.76113,0.95234
-71.87354,67.76113,0.95236
-71.87354,67.76113,0.95225
-71.87354,67.76113,0.95240
-71.87354,67.76113,0.95241
-71.87354,67.76113,0.98445
-71.87354,67.76112,0.98282
-71.87354,67.76112,0.98284
-71.87354,67.76112,0.98305
-71.87354,67.76112,0.98293
-71.87354,67.76112,0.98309
-71.87354,67.76112,0.98310
