lat,h,pondid,typeid
-72.99656417928061,221.6102563818018,1,1
-72.99269063089352,221.66620043774586,1,1
,,1,1
-72.99199973483617,221.66620043774586,1,1
-72.98954195705839,221.66620043774586,1,1
-72.99657550544548,221.6242423957878,1,2
-72.99658683161036,221.58228435382978,1,2
-72.99654152695086,220.3095570811025,1,2
-72.99647356996161,219.9179486894941,1,2
-72.99654152695086,219.65221442375983,1,2
-72.99634898214799,219.06480183634724,1,2
-72.99615643734512,219.4144521859976,1,2
-72.99585063089351,220.23962701117242,1,2
-72.99578267390426,220.5333333048787,1,2
-72.9955901291014,220.36550113704655,1,2
-72.99547686745265,220.11375288529828,1,2
-72.99534095347416,219.63822840977383,1,2
-72.9952276918254,219.4004661720116,1,2
-72.99489923304405,219.3305361020815,1,2
-72.9944801649437,219.3305361020815,1,2
-72.9942536416462,219.58228435382978,1,2
-72.99389120437021,219.79207456361996,1,2
-72.99365335490785,220.08578085732626,1,2
-72.99339285311574,220.64522141676682,1,2
-72.993188982148,221.02284379438922,1,2
-72.99288317569638,221.1067598783053,1,2
-72.99271328322327,221.34452211606754,1,2
-72.99267930472864,221.66620043774586,1,2
,,1,2
-72.99201106100104,221.69417246571788,1,2
-72.9918977993523,221.1067598783053,1,2
-72.9918524946928,220.49137526292068,1,2
-72.9915353620763,219.47039624194164,1,2
-72.99110496781108,218.96689973844514,1,2
-72.9909577276677,219.19067596222138,1,2
-72.99087844451358,219.26060603215143,1,2
-72.99084446601897,219.19067596222138,1,2
-72.99058396422684,218.47738924893466,1,2
-72.99044805024836,218.4214451929906,1,2
-72.99024417928061,218.46340323494866,1,2
-72.99009693913725,218.86899764054306,1,2
-72.98984776351,219.28857806012348,1,2
-72.98965521870714,220.07179484334026,1,2
-72.98956460938814,221.05081582236124,1,2
-72.98954195705839,221.68018645173186,1,2
-72.89324451628653,209.56829840081792,2,1
-72.87685741951235,209.55231438483392,2,1
-72.89327032273815,209.58428241680195,2,2
-72.89303806467363,209.0248418573614,2,2
-72.89298645177041,208.48138531390484,2,2
-72.8927800001575,208.04981688233642,2,2
-72.8925735485446,207.45840829092782,2,2
-72.89228967757685,207.1387279712475,2,2
-72.89192838725428,207.5383283708479,2,2
-72.8917735485446,207.37848821100775,2,2
-72.89148967757686,206.8190476515672,2,2
-72.8913864517704,206.08378291630245,2,2
-72.89120580660912,206.03583086835042,2,2
-72.89087032273815,206.65920749172702,2,2
-72.8905606453188,206.99487182739136,2,2
-72.89040580660911,207.81005664257617,2,2
-72.89030258080267,207.66620049872003,2,2
-72.89012193564137,207.20266403518357,2,2
-72.8899670969317,206.99487182739136,2,2
-72.88921870983492,207.10675993927947,2,2
-72.88890903241557,207.0428238753434,2,2
-72.88867677435105,206.94691977943933,2,2
-72.8883670969317,207.29856813108768,2,2
-72.88826387112525,207.45840829092782,2,2
-72.88792838725428,207.28258411510365,2,2
-72.88761870983492,207.36250419502372,2,2
-72.88730903241557,207.26660009911964,2,2
-72.88702516144782,206.80306363558316,2,2
-72.88671548402847,206.75511158763112,2,2
-72.88661225822202,207.29856813108768,2,2
-72.88635419370588,207.47439230691185,2,2
-72.8861735485446,207.17069600321554,2,2
-72.88586387112524,206.85101568353522,2,2
-72.88552838725428,206.88298371550326,2,2
-72.8851670969317,207.09077592329547,2,2
-72.88521870983492,207.58628041879996,2,2
-72.8851670969317,208.24162507414462,2,2
-72.88485741951234,209.15271398523353,2,2
-72.88472838725427,209.1367299692495,2,2
-72.88459935499621,208.70516153768108,2,2
-72.88434129048008,208.04981688233642,2,2
-72.88434129048008,207.69816853068806,2,2
-72.88364451628654,207.31455214707168,2,2
-72.8829735485446,207.68218451470406,2,2
-72.88256064531879,208.16170499422452,2,2
-72.88227677435106,209.48837832089785,2,2
-72.88207032273814,209.55231438483392,2,2
-72.88191548402847,209.45641028892982,2,2
-72.88150258080266,207.69816853068806,2,2
-72.88090903241557,207.34652017903971,2,2
-72.8805993549962,207.29856813108768,2,2
-72.88031548402847,206.73912757164712,2,2
-72.87985096789944,206.73912757164712,2,2
-72.87969612918977,207.10675993927947,2,2
-72.87948967757686,207.29856813108768,2,2
-72.8793606453188,206.99487182739136,2,2
-72.87915419370589,206.67519150771105,2,2
-72.87884451628653,206.9309357634553,2,2
-72.87866387112524,207.81005664257617,2,2
-72.8785864517704,208.40146523398477,2,2
-72.87835419370589,208.00186483438438,2,2
-72.87830258080267,207.05880789132743,2,2
-72.87825096789943,206.94691977943933,2,2
-72.87768322596395,207.2346320671516,2,2
-72.87706387112524,207.68218451470406,2,2
-72.87696064531879,208.38548121800076,2,2
-72.87680580660911,209.16869800121754,2,2
-72.87685741951235,209.58428241680195,2,2
-71.87621316137607,95.00779231754572,3,1
-71.873684129118,95.00779231754572,3,1
,,3,1
-71.86923022230798,95.07972038947379,3,1
-71.86744584954812,95.06173837149177,3,1
-71.87619911119685,95.00779231754572,3,2
-71.87614291048001,94.63016993992333,3,2
-71.87615696065923,94.43236774212114,3,2
-71.87565115420762,92.97582428557769,3,2
-71.87549660223628,92.40039971015311,3,2
-71.8752717993689,91.64515495490835,3,2
-71.87480814345493,91.06973037948377,3,2
-71.87449903951227,90.96183827159167,3,2
-71.8741618352112,90.9978023075557,3,2
-71.87382463091012,91.33946064921405,3,2
-71.87369817929722,91.66313697289037,3,2
-71.87374032983486,92.50829181804522,3,2
-71.87375438001406,93.20959051934392,3,2
-71.87357172768432,94.19860150835491,3,2
-71.8736700789388,94.97182828158168,3,2
,,3,2
-71.8692583226664,95.11568442543782,3,2
-71.86923022230798,92.65214796190136,3,2
-71.8690194696198,92.56223787199127,3,2
-71.86885086746926,92.72407603382943,3,2
-71.86880871693162,93.7850150947685,3,2
-71.86862606460188,94.46833177808517,3,2
-71.86848556280977,94.23456554431894,3,2
-71.86835911119687,93.64115895091234,3,2
-71.86817645886711,92.93986024961364,3,2
-71.86782520438682,92.83196814172155,3,2
-71.86762850187786,93.01178832154172,3,2
-71.86750205026496,93.44335675311015,3,2
-71.86738964883126,94.97182828158168,3,2
-71.64717193557576,84.57942045747222,4,1
-71.63892247321017,84.60339648144824,4,1
-71.64717193557576,84.62737250542426,4,2
-71.64676548396285,83.52447540252717,4,2
-71.64653967751124,82.80519468324644,4,2
-71.6463439785865,81.89410577215753,4,2
-71.64607301084457,81.10289698094874,4,2
-71.64580204310263,80.4555443335961,4,2
-71.64501924740371,79.73626361431538,4,2
-71.64462784955425,79.32867120672297,4,2
-71.64419129041447,78.17782205587382,4,2
-71.64401064525318,78.0579419359937,4,2
-71.64354397858651,78.34565422370599,4,2
-71.64318268826392,78.68131855937033,4,2
-71.64270096783382,78.80119867925045,4,2
-71.6422493549306,79.2567431347949,4,2
-71.6421439785865,79.61638349443525,4,2
-71.64178268826393,80.04795192600369,4,2
-71.64134612912414,80.2637361417879,4,2
-71.64095473127468,80.74325662130839,4,2
-71.64081924740371,81.63036950842127,4,2
-71.64063860224242,82.80519468324644,4,2
-71.64038268826393,83.54845142650319,4,2
-71.64015688181232,84.07592395397572,4,2
-71.63987086030694,84.17182804987982,4,2
-71.63904290331769,84.17182804987982,4,2
-71.63890741944672,84.29170816975993,4,2
-71.63892247321017,84.57942045747222,4,2
