lat,h,pondid,typeid
-72.99660357302868,221.54217657342656,1,1
-72.99607124327957,221.5561625874126,1,1
-72.99536902105736,221.54217657342656,1,1
-72.994859343638,221.5701486013986,1,1
-72.99436099238352,221.52819055944056,1,1
-72.99377203181005,221.51420454545453,1,1
-72.99309246191757,221.5701486013986,1,1
-72.99262808915772,221.5701486013986,1,1
,,1,1
-72.99198249775986,221.62609265734267,1,1
-72.99151812500001,221.64007867132867,1,1
-72.9910310999104,221.5561625874126,1,1
-72.99048744399643,221.5841346153846,1,1
-72.99003439740144,221.5561625874126,1,1
-72.98949074148747,221.59812062937064,1,1
-72.99684142249104,223.5561625874126,1,2
-72.99675081317206,222.89881993006992,1,2
-72.9967281608423,222.31140734265733,1,2
-72.9966375515233,221.3743444055944,1,2
-72.99658092069893,220.31140734265733,1,2
-72.99649031137994,219.40231643356643,1,2
-72.99638837589606,218.73098776223776,1,2
-72.9961052217742,219.33238636363637,1,2
-72.99590135080646,219.8638548951049,1,2
-72.99568615367384,220.11560314685315,1,2
-72.99536902105736,219.5561625874126,1,2
-72.99492730062725,219.0806381118881,1,2
-72.99442894937278,219.1785402097902,1,2
-72.99389661962367,219.5701486013986,1,2
-72.9935228561828,219.961756993007,1,2
-72.99313776657708,220.63308566433565,1,2
-72.99273002464159,221.44427447552448,1,2
-72.9925488060036,222.08763111888112,1,2
-72.99235626120073,222.32539335664336,1,2
-72.9921070855735,221.90581293706293,1,2
-72.99200515008962,221.03868006993008,1,2
-72.9918352576165,220.19951923076923,1,2
-72.99162006048388,219.3603583916084,1,2
-72.99124629704302,218.88483391608392,1,2
-72.99089518593192,218.40930944055944,1,2
-72.99051009632618,218.14357517482517,1,2
-72.99024959453406,218.04567307692307,1,2
-72.98995511424732,218.81490384615384,1,2
-72.98964930779572,220.04567307692307,1,2
-72.98961532930109,220.95476398601397,1,2
-72.98949074148747,222.00371503496504,1,2
-72.98928687051973,222.8568618881119,1,2
-72.98901504256274,223.64007867132867,1,2
-72.89346330645161,209.56743256743258,2,1
-72.89126975806451,209.4875124875125,2,1
-72.88928266129031,209.5034965034965,2,1
-72.88714072580645,209.47152847152847,2,1
-72.88422459677419,209.47152847152847,2,1
-72.88252137096774,209.53546453546454,2,1
-72.88234072580644,209.5194805194805,2,1
,,2,1
-72.88174717741934,209.55144855144854,2,1
-72.88048266129032,209.5034965034965,2,1
-72.87957943548386,209.5034965034965,2,1
-72.87854717741935,209.53546453546454,2,1
-72.87717943548387,209.5034965034965,2,1
-72.87686975806452,209.5194805194805,2,1
-72.89359233870967,210.01498501498503,2,2
-72.8932568548387,209.45554445554447,2,2
-72.89302459677418,208.78421578421577,2,2
-72.8928697580645,208.25674325674325,2,2
-72.89266330645161,207.56943056943058,2,2
-72.89237943548386,206.77022977022978,2,2
-72.89222459677418,206.3866133866134,2,2
-72.89199233870967,206.72227772227774,2,2
-72.89199233870967,207.37762237762237,2,2
-72.89173427419354,207.32967032967034,2,2
-72.89160524193548,206.86613386613388,2,2
-72.89163104838708,206.8021978021978,2,2
-72.89150201612902,206.35464535464536,2,2
-72.89121814516129,205.93906093906094,2,2
-72.89108911290322,205.7792207792208,2,2
-72.89070201612903,206.4985014985015,2,2
-72.8904439516129,207.32967032967034,2,2
-72.89034072580644,207.74525474525475,2,2
-72.89016008064516,206.96203796203795,2,2
-72.88997943548387,206.57842157842157,2,2
-72.8898504032258,206.30669330669332,2,2
-72.88936008064515,206.4985014985015,2,2
-72.8892568548387,206.94605394605395,2,2
-72.88892137096774,206.3866133866134,2,2
-72.88832782258064,207.2817182817183,2,2
-72.8880697580645,207.2977022977023,2,2
-72.88794072580644,206.93006993006995,2,2
-72.88783749999999,206.56243756243757,2,2
-72.88770846774193,206.3706293706294,2,2
-72.88677943548386,206.6903096903097,2,2
-72.88659879032258,207.34565434565434,2,2
-72.88631491935483,206.78621378621378,2,2
-72.88556653225805,206.7062937062937,2,2
-72.88523104838708,207.05794205794206,2,2
-72.88481814516128,208.84815184815184,2,2
-72.88448266129032,208.33666333666335,2,2
-72.88443104838709,207.6973026973027,2,2
-72.88401814516128,207.12187812187813,2,2
-72.88373427419354,206.6103896103896,2,2
-72.88308911290322,207.05794205794206,2,2
-72.8826504032258,207.8891108891109,2,2
-72.8824439516129,208.65634365634367,2,2
-72.88216008064515,209.93506493506493,2,2
