lat,h,pondid,typeid
-72.9966151466769,221.53962675508086,1,1
-72.99317199255503,221.5675987830529,1,1
-72.99260568431131,221.55361276906686,1,1
,,1,1
-72.99200539757295,221.55361276906686,1,1
-72.98950231513568,221.52564074109483,1,1
-72.98949098897081,221.53962675508086,1,1
-72.99658116818227,221.45571067116478,1,2
-72.99641127570915,219.2738924893466,1,2
-72.9962527094009,219.2738924893466,1,2
-72.99610546925754,219.63752885298297,1,2
-72.99587894596004,220.12703934249345,1,2
-72.99553916101381,220.30885752431163,1,2
-72.99518804990271,219.86130507675918,1,2
-72.99473500330772,219.4976687131228,1,2
-72.99419134739374,219.53962675508086,1,2
-72.99367034380951,219.86130507675918,1,2
-72.99342116818228,220.51864773410185,1,2
-72.99329658036865,220.70046591592,1,2
-72.99303607857654,221.02214423759833,1,2
-72.9927869029493,221.06410227955638,1,2
-72.99257170581669,221.25990647536057,1,2
-72.99252640115719,221.4836826991368,1,2
-72.99253772732206,221.51165472710883,1,2
,,1,2
-72.9919827452432,221.51165472710883,1,2
-72.99182417893496,220.82634004179414,1,2
-72.9916769387916,220.23892745438155,1,2
-72.99157500330773,219.65151486696897,1,2
-72.99137113233998,219.39976661522073,1,2
-72.99117858753712,219.03613025158435,1,2
-72.99086145492063,219.1620043774585,1,2
-72.99074819327188,219.12004633550043,1,2
-72.99066891011776,218.91025612571022,1,2
-72.99048769147977,218.49067570612982,1,2
-72.99028382051203,218.3927736082277,1,2
-72.99013658036866,218.5885778040319,1,2
-72.99006862337941,218.8822840977382,1,2
-72.99005729721453,219.14801836347246,1,2
-72.98989873090629,219.23193444738854,1,2
-72.98979679542242,219.34382255927667,1,2
-72.9897175122683,219.7913750068291,1,2
-72.98960425061955,220.71445192990603,1,2
-72.98951364130056,221.30186451731862,1,2
-72.98946833664105,221.4836826991368,1,2
-72.89302516066027,209.47159481143856,2,1
-72.8822638703377,209.43962677947053,2,1
,,2,1
-72.88174774130543,209.5035628434066,2,1
-72.87681870904737,209.5035628434066,2,1
-72.89302516066027,209.3916747315185,2,2
-72.89274128969254,208.03303337287713,2,2
-72.89250903162802,207.905161245005,2,2
-72.89245741872479,207.37768871753246,2,2
-72.89199290259576,207.24981658966036,2,2
-72.8918638703377,207.5055608454046,2,2
-72.89165741872479,207.3936727335165,2,2
-72.89157999936995,206.97808831793208,2,2
-72.8912703219506,206.1149514547952,2,2
-72.89103806388609,206.06699940684317,2,2
-72.89093483807963,206.51455185439562,2,2
-72.89077999936995,206.85021619005994,2,2
-72.89057354775704,207.05800839785215,2,2
-72.89036709614415,207.889177229021,2,2
-72.89003161227318,206.96210430194805,2,2
-72.8898767735635,206.77029611013987,2,2
-72.88964451549899,206.898168238012,2,2
-72.88954128969253,206.75431209415584,2,2
-72.88930903162802,207.0260403658841,2,2
-72.88910258001512,207.15391249375625,2,2
-72.88887032195059,206.93013626998,2,2
-72.88853483807964,207.05800839785215,2,2
-72.88832838646672,207.2817846216284,2,2
-72.88801870904737,207.3936727335165,2,2
-72.88778645098286,207.21784855769232,2,2
-72.88732193485383,207.1858805257243,2,2
-72.88698645098286,207.0100563499001,2,2
-72.88675419291835,206.8022641421079,2,2
-72.88659935420866,207.08997642982018,2,2
-72.88644451549898,207.23383257367632,2,2
-72.88618645098286,207.15391249375625,2,2
-72.88597999936995,206.94612028596404,2,2
-72.88556709614414,206.83423217407594,2,2
-72.88523161227317,207.07399241383618,2,2
-72.88525741872479,207.53752887737264,2,2
-72.88502516066028,207.95311329295706,2,2
-72.88502516066028,208.44861778846155,2,2
-72.88476709614415,209.13593047577422,2,2
-72.88443161227318,208.75231409215786,2,2
-72.88422516066028,208.27279361263737,2,2
-72.88419935420866,207.74532108516485,2,2
-72.88381225743447,207.42564076548453,2,2
-72.88327032195059,207.2977686376124,2,2
-72.88280580582156,207.48957682942057,2,2
-72.88249612840221,208.12893746878123,2,2
-72.88223806388608,209.26380260364635,2,2
-72.88218645098286,209.42364276348653,2,2
,,2,2
-72.88179935420867,209.42364276348653,2,2
-72.88161870904737,208.8002661401099,2,2
-72.88156709614414,208.03303337287713,2,2
-72.88130903162802,207.3936727335165,2,2
-72.88099935420867,207.12194446178822,2,2
-72.88071548324092,207.24981658966036,2,2
-72.88045741872479,206.97808831793208,2,2
-72.88009612840222,206.62643996628373,2,2
-72.87983806388608,206.54651988636363,2,2
-72.87955419291833,207.23383257367632,2,2
-72.87934774130544,207.23383257367632,2,2
-72.8792703219506,206.8022641421079,2,2
-72.87898645098285,206.54651988636363,2,2
-72.87859935420866,208.27279361263737,2,2
-72.87828967678931,208.08098542082917,2,2
-72.87826387033769,207.77728911713288,2,2
-72.87810903162801,207.13792847777222,2,2
-72.87754128969253,207.15391249375625,2,2
-72.87717999936996,207.37768871753246,2,2
-72.87689612840221,208.08098542082917,2,2
-72.87679290259575,209.45561079545456,2,2
-71.87617803549927,95.04285692335007,3,1
-71.8735225516283,95.04285692335007,3,1
,,3,1
-71.86920914661037,95.13276701326016,3,1
-71.86721402116235,95.06083894133208,3,1
-71.87619208567848,94.970928851422,3,2
-71.87530692438816,91.59030947080261,3,2
-71.87492756954944,91.23066911116226,3,2
-71.87459036524837,90.88901076950391,3,2
-71.87398620754227,90.90699278748593,3,2
-71.87374735449568,91.39250727300042,3,2
-71.87360685270356,92.52537440586755,3,2
-71.87343825055302,94.95294683343998,3,2
,,3,2
-71.86922319678959,95.02487490536805,3,2
-71.86905459463905,94.01788189837504,3,2
-71.86866118962114,93.80209768259083,3,2
-71.868253734424,93.33456521505836,3,2
-71.86812728281109,92.75914063963378,3,2
-71.86777602833081,92.61528449577764,3,2
-71.86745287420894,93.29860117909432,3,2
-71.86731237241683,94.62927050976366,3,2
-71.86718592080392,95.02487490536805,3,2
-71.6471192469443,84.54145854145855,4,1
-71.63880956952495,84.4935064935065,4,1
-71.64705903189054,84.42157842157843,4,2
-71.64627623619161,82.11988011988012,4,2
-71.64608053726688,81.04095904095905,4,2
-71.64565903189055,80.2977022977023,4,2
-71.64465042974001,79.55444555444556,4,2
-71.64380741898732,78.85914085914087,4,2
-71.64279881683677,78.76323676323676,4,2
-71.64218161253571,79.45854145854146,4,2
-71.64142892436367,80.20179820179821,4,2
-71.64088698887979,81.20879120879121,4,2
-71.64051064479376,82.93506493506494,4,2
-71.64028483834215,83.3906093906094,4,2
-71.63983322543893,83.67832167832168,4,2
-71.63920096737442,83.8941058941059,4,2
-71.63877946199807,84.32567432567433,4,2
