lat,h,pondid,typeid
-72.99656623207886,221.5701486013986,1,1
-72.99267003136202,221.5841346153846,1,1
,,1,1
-72.9920131137993,221.64007867132867,1,1
-72.98960064068102,221.64007867132867,1,1
-72.99657755824373,221.5561625874126,1,2
-72.99656623207886,220.94077797202797,1,2
-72.99656623207886,220.5771416083916,1,2
-72.99653225358423,220.18553321678323,1,2
-72.99653225358423,219.80791083916083,1,2
-72.99645297043011,219.27644230769232,1,2
-72.99635103494624,219.05266608391608,1,2
-72.996192468638,219.3743444055944,1,2
-72.99607920698925,219.7659527972028,1,2
-72.99589798835126,220.01770104895104,1,2
-72.9957054435484,220.0736451048951,1,2
-72.99546759408604,219.91979895104896,1,2
-72.99518443996416,219.73798076923077,1,2
-72.99482200268818,219.5701486013986,1,2
-72.99447089157707,219.45826048951048,1,2
-72.99406314964159,219.54217657342656,1,2
-72.99368938620073,219.8638548951049,1,2
-72.99341755824373,220.32539335664336,1,2
-72.99313440412188,220.7729458041958,1,2
-72.99290788082439,221.1785402097902,1,2
-72.99265870519714,221.5701486013986,1,2
,,1,2
-72.99202443996417,221.64007867132867,1,2
-72.99199046146954,221.23448426573427,1,2
-72.99195648297493,220.84287587412587,1,2
-72.99186587365593,220.5631555944056,1,2
-72.99171863351256,220.04567307692307,1,2
-72.99162802419356,219.52819055944056,1,2
-72.99142415322582,219.22049825174824,1,2
-72.9912542607527,219.0666520979021,1,2
-72.99100508512547,219.1645541958042,1,2
-72.99088049731184,219.0806381118881,1,2
-72.9907672356631,218.63308566433565,1,2
-72.9904954077061,218.33937937062936,1,2
-72.99017827508962,218.3813374125874,1,2
-72.98986114247313,219.09462412587413,1,2
-72.98974788082438,219.5841346153846,1,2
-72.98967992383514,220.1575611888112,1,2
-72.98962329301077,220.7449737762238,1,2
-72.98958931451614,221.64007867132867,1,2
-72.89327499999999,209.55144855144854,2,1
-72.88217822580644,209.55144855144854,2,1
,,2,1
-72.88173951612903,209.5994005994006,2,1
-72.87688790322579,209.56743256743258,2,1
,,2,1
-72.89327499999999,209.53546453546454,2,2
-72.89309435483871,209.00799200799202,2,2
-72.89301693548386,208.65634365634367,2,2
-72.89291370967742,208.25674325674325,2,2
-72.8926814516129,207.7772227772228,2,2
-72.89247499999999,207.16983016983016,2,2
-72.89232016129031,207.15384615384616,2,2
-72.89195887096774,207.4895104895105,2,2
-72.89185564516129,207.3136863136863,2,2
-72.89175241935483,206.8181818181818,2,2
-72.89152016129032,206.4025974025974,2,2
-72.89133951612902,205.987012987013,2,2
-72.89102983870967,205.987012987013,2,2
-72.89084919354838,206.41858141858143,2,2
-72.8906943548387,206.85014985014985,2,2
-72.8905137096774,207.36163836163837,2,2
-72.89033306451613,207.71328671328672,2,2
-72.890075,207.23376623376623,2,2
-72.890075,206.93006993006995,2,2
-72.88994596774192,206.67432567432567,2,2
-72.88976532258064,206.4825174825175,2,2
-72.88940403225806,206.57842157842157,2,2
-72.8890943548387,206.91408591408592,2,2
-72.8888879032258,207.0899100899101,2,2
-72.88860403225806,206.994005994006,2,2
-72.88839758064515,207.23376623376623,2,2
-72.88819112903225,207.36163836163837,2,2
-72.88780403225806,207.21778221778223,2,2
-72.88780403225806,206.91408591408592,2,2
-72.8877008064516,206.5944055944056,2,2
-72.88759758064515,206.41858141858143,2,2
-72.8872879032258,206.78621378621378,2,2
-72.8870814516129,206.78621378621378,2,2
-72.88664274193547,206.78621378621378,2,2
-72.8864879032258,207.32967032967034,2,2
-72.8863072580645,207.00999000999002,2,2
-72.88610080645161,206.86613386613388,2,2
-72.8856879032258,206.64235764235764,2,2
-72.88555887096773,206.4025974025974,2,2
-72.88522338709677,206.41858141858143,2,2
-72.88519758064515,206.88211788211788,2,2
-72.88512016129032,207.44155844155844,2,2
-72.8850943548387,208.000999000999,2,2
-72.88501693548386,208.43256743256742,2,2
-72.8849137096774,208.88011988011988,2,2
-72.88473306451613,208.99200799200798,2,2
-72.88450080645161,208.5924075924076,2,2
-72.88450080645161,208.41658341658342,2,2
-72.88439758064516,208.1128871128871,2,2
-72.88432016129032,207.76123876123876,2,2
-72.88416532258064,207.34565434565434,2,2
-72.88398467741935,206.96203796203795,2,2
-72.8834943548387,207.10589410589412,2,2
-72.88318467741935,207.42557442557444,2,2
-72.88277177419354,207.8891108891109,2,2
-72.8826943548387,208.12887112887114,2,2
-72.8824879032258,208.4965034965035,2,2
-72.88241048387096,208.78421578421577,2,2
-72.88235887096774,209.11988011988012,2,2
-72.88225564516128,209.35964035964037,2,2
-72.88220403225806,209.56743256743258,2,2
,,2,2
-72.88176532258063,209.5994005994006,2,2
-72.88186854838709,209.0879120879121,2,2
-72.88186854838709,208.8961038961039,2,2
-72.88176532258063,208.5764235764236,2,2
-72.8815072580645,208.000999000999,2,2
-72.88132661290322,207.55344655344655,2,2
-72.88132661290322,207.10589410589412,2,2
-72.88124919354838,206.88211788211788,2,2
-72.88101693548386,206.75424575424574,2,2
-72.88083629032258,207.10589410589412,2,2
-72.88062983870967,207.2017982017982,2,2
-72.88044919354837,206.7062937062937,2,2
-72.8802685483871,206.4825174825175,2,2
-72.87985564516129,206.41858141858143,2,2
-72.87959758064515,206.83416583416584,2,2
-72.87952016129032,207.10589410589412,2,2
-72.87923629032257,206.78621378621378,2,2
-72.87884919354838,206.96203796203795,2,2
-72.87864274193548,207.44155844155844,2,2
-72.87864274193548,208.04895104895104,2,2
-72.87861693548386,208.28871128871128,2,2
-72.87838467741935,207.8891108891109,2,2
-72.87838467741935,207.58541458541458,2,2
-72.87828145161289,207.32967032967034,2,2
-72.87812661290322,206.994005994006,2,2
-72.87773951612903,207.02597402597402,2,2
-72.87699112903225,207.47352647352648,2,2
-72.87693951612903,208.30469530469531,2,2
-72.87686209677419,208.88011988011988,2,2
-72.87686209677419,209.55144855144854,2,2
-71.87610330645161,95.0394293206793,3,1
-71.87346187275985,95.05741133866132,3,1
,,3,1
-71.86927491935484,95.07539335664333,3,1
-71.86722359318996,95.07539335664333,3,1
-71.87613140681003,95.0394293206793,3,2
-71.87610330645161,94.69777097902096,3,2
-71.87604710573476,94.28418456543454,3,2
-71.8759768548387,93.88858016983015,3,2
-71.87582230286738,93.40306568431566,3,2
-71.87563965053762,92.91755119880118,3,2
-71.87547104838708,92.57589285714283,3,2
-71.87547104838708,92.25221653346651,3,2
-71.8753586469534,91.89257617382616,3,2
-71.87519004480286,91.4430257242757,3,2
-71.87492309139785,91.19127747252745,3,2
-71.87464208781361,91.06540334665333,3,2
-71.87436108422938,91.02943931068928,3,2
-71.8740098297491,91.10136738261737,3,2
-71.87379907706092,91.49697177822176,3,2
-71.87367262544802,92.05441433566432,3,2
-71.87363047491039,93.00746128871127,3,2
-71.8735321236559,93.85261613386612,3,2
-71.87348997311827,94.41005869130868,3,2
-71.87344782258064,95.07539335664333,3,2
,,3,2
-71.86927491935484,95.05741133866132,3,2
-71.86926086917562,94.48198676323675,3,2
-71.86924681899642,93.90656218781217,3,2
-71.86924681899642,93.16929945054943,3,2
-71.86919061827956,92.70176698301697,3,2
-71.86913441756272,92.57589285714283,3,2
-71.86893771505376,92.68378496503495,3,2
-71.86878316308243,93.5289398101898,3,2
-71.8686286111111,94.06840034965033,3,2
-71.86861456093189,94.2302385114885,3,2
-71.8685021594982,93.72674200799199,3,2
-71.86838975806451,93.06140734265732,3,2
-71.86822115591397,92.48598276723274,3,2
-71.86789800179211,92.5399288211788,3,2
-71.86765914874552,93.02544330669329,3,2
-71.8673921953405,94.10436438561436,3,2
-71.86726574372759,94.66180694305692,3,2
-71.86722359318996,95.09337537462535,3,2
-71.64708434139784,84.56918081918083,4,1
-71.63880477150538,84.59315684315685,4,1
-71.64708434139784,84.56918081918083,4,2
-71.64685853494623,83.73001998001999,4,2
-71.6466628360215,82.81893106893108,4,2
-71.64640692204301,82.00374625374626,4,2
-71.64622627688172,81.18856143856145,4,2
-71.64603057795699,80.75699300699301,4,2
-71.6457746639785,80.34940059940061,4,2
-71.64547358870968,79.98976023976024,4,2
-71.64497681451613,79.58216783216784,4,2
-71.64455530913979,79.19855144855146,4,2
-71.64405853494624,79.00674325674326,4,2
-71.64342627688173,78.81493506493507,4,2
-71.64271875,78.88686313686314,4,2
-71.6422370295699,79.10264735264735,4,2
-71.64163487903227,79.75,4,2
-71.64131875,80.18156843156844,4,2
-71.64086713709678,81.1406093906094,4,2
-71.64070154569893,81.8359140859141,4,2
-71.64047573924732,82.69905094905096,4,2
-71.64021982526882,83.3464035964036,4,2
-71.6397682123656,83.68206793206794,4,2
-71.63934670698926,83.75399600399601,4,2
-71.63889509408602,84.08966033966034,4,2
-71.63878971774194,84.56918081918083,4,2
