Latitude (deg),Sea Floor (m),Sea Floor + Refraction (m),Mean Sea Level (m),Sea Floor Depth (m),Sea Floor + Refraction Depth (m),Refraction Depth % Decrease
-72.98960353,220.7012787,220.9252533,221.5826,0.881321313,0.657346742,-25.41349771
-72.98960353,220.6169434,220.8623514,221.5826,0.965656641,0.720248572,-25.41359514
-72.9896098,220.8152618,221.010268,221.5826,0.767338159,0.572331965,-25.413332
-72.9896098,220.7936401,220.9941414,221.5826,0.788959863,0.588458597,-25.41336712
-72.98960982,220.3245544,220.644272,221.5826,1.258045557,0.938327975,-25.41383178
-72.98960984,220.0445404,220.4354225,221.5826,1.538059595,1.147177528,-25.41397406
-72.98960978,221.0317383,221.1717278,221.5826,0.550861719,0.410872175,-25.41282848
-72.9896098,220.7866974,220.9889631,221.5826,0.795902612,0.593636873,-25.41337799
-72.98961606,221.0975494,221.2208133,221.5826,0.485050562,0.361786669,-25.41258632
-72.98961609,220.506485,220.7799656,221.5826,1.076115015,0.802634377,-25.41369966
-72.9896161,220.3613281,220.6716998,221.5826,1.221271875,0.910900182,-25.41380825
-72.98961604,221.3859406,221.435911,221.5826,0.196659448,0.146689042,-25.40961385
-72.98961611,220.1586609,220.5205397,221.5826,1.423939111,1.062060324,-25.41392283
-72.98961609,220.4689178,220.751946,221.5826,1.113682153,0.830653972,-25.41373048
-72.98962237,220.4351501,220.7267603,221.5826,1.147449854,0.855839742,-25.41375646
-72.98962238,220.1966553,220.5488779,221.5826,1.385944727,1.033722066,-25.41390391
-72.98962236,220.6404877,220.879912,221.5826,0.942112329,0.702687956,-25.41356971
-72.98962862,220.8235931,221.016482,221.5826,0.75900686,0.566118034,-25.41331795
-72.98963493,220.2323914,220.5755318,221.5826,1.350208643,1.007068169,-25.41388514
-72.98963494,219.9967651,220.3997891,221.5826,1.585834863,1.182810897,-25.41399333
-72.9896349,220.7923126,220.9931513,221.5826,0.790287378,0.589448729,-25.41336923
-72.98964118,220.7659912,220.9735193,221.5826,0.816608789,0.609080655,-25.41340933
-72.98964747,220.5085754,220.7815248,221.5826,1.074024561,0.801075203,-25.4136979
-72.98964749,220.0793457,220.4613821,221.5826,1.503254297,1.121217862,-25.41395928
-72.98964744,221.0554657,221.189425,221.5826,0.527134302,0.393174989,-25.41274817
-72.98964748,220.2724457,220.6054065,221.5826,1.310154321,0.977193498,-25.41386289
-72.9896475,219.9020081,220.3291142,221.5826,1.680591943,1.253485831,-25.4140283
-72.98965374,220.6538544,220.8898816,221.5826,0.92874563,0.692718351,-25.41355471
-72.98965379,219.7776337,220.236349,221.5826,1.804966333,1.346250951,-25.41406862
-72.98965375,220.4193268,220.7149583,221.5826,1.163273218,0.867641659,-25.41376814
-72.98966631,220.3612671,220.6716543,221.5826,1.22133291,0.910945705,-25.41380832
-72.98967261,220.0095367,220.4093149,221.5826,1.573063257,1.173285144,-25.41398832
-72.98968515,220.2527161,220.5906911,221.5826,1.329883936,0.991908907,-25.41387404
-72.98968518,219.8028412,220.2551502,221.5826,1.779758813,1.327449824,-25.41406092
-72.9896852,219.4846802,220.0178486,221.5826,2.097919824,1.564751444,-25.4141447
-72.98969146,219.7837524,220.2409128,221.5826,1.798847559,1.341687239,-25.41406679
-72.98969775,219.5726166,220.0834363,221.5826,2.009983423,1.499163739,-25.4141242
-72.98970401,220.0732269,220.4568184,221.5826,1.509373071,1.125781573,-25.41396197
-72.98971029,220.0674286,220.4524937,221.5826,1.515171411,1.130106287,-25.41396447
-72.9897166,219.4858398,220.0187135,221.5826,2.096760156,1.563886501,-25.41414446
-72.98971657,219.96315,220.3747171,221.5826,1.619449976,1.207882858,-25.41400625
-72.98972288,219.4784393,220.0131938,221.5826,2.104160669,1.569406202,-25.41414611
-72.98972285,220.0042877,220.4053999,221.5826,1.57831228,1.177200148,-25.41399043
-72.98972288,219.5441895,220.0622338,221.5826,2.038410547,1.520366219,-25.41413104
-72.98972914,219.7977295,220.2513376,221.5826,1.784870508,1.331262401,-25.41406253
-72.98974171,219.8355713,220.279562,221.5826,1.747028711,1.30303795,-25.4140506
-72.98976057,219.7057343,220.1827226,221.5826,1.876865747,1.399877405,-25.41408955
-72.98976685,219.6956482,220.1751999,221.5826,1.886951807,1.407400132,-25.41409235
-72.98976686,219.4938507,220.0246884,221.5826,2.088749292,1.557911566,-25.41414269
-72.98976686,219.4958649,220.0261907,221.5826,2.086735132,1.556409297,-25.41414224
-72.98977314,219.6474152,220.1392251,221.5826,1.935184839,1.443374925,-25.41410534
-72.98979201,219.4650269,220.0031901,221.5826,2.117573145,1.579409948,-25.41414911
-72.98979202,219.2268524,219.8255467,221.5826,2.355747583,1.757053274,-25.41419606
-72.98979201,219.3687439,219.931377,221.5826,2.213856104,1.651222965,-25.41416931
-72.98981088,219.1850586,219.7943746,221.5826,2.397541406,1.788225358,-25.41420334
-72.98981089,219.0483551,219.6924138,221.5826,2.534244897,1.890186185,-25.41422546
-72.98981089,219.1148529,219.7420115,221.5826,2.467747095,1.840588542,-25.41421501
-72.98982975,219.2025757,219.8074398,221.5826,2.380024316,1.775160169,-25.41420034
-72.98983601,219.7286987,220.1998507,221.5826,1.85390127,1.38274926,-25.41408311
-72.98984232,219.2228546,219.822565,221.5826,2.359745386,1.76003505,-25.41419679
-72.98984862,219.11763,219.7440828,221.5826,2.464969995,1.838517231,-25.41421458
-72.98984862,219.1425781,219.7626904,221.5826,2.440021875,1.819909579,-25.41421051
-72.98984861,219.3814392,219.9408459,221.5826,2.201160791,1.641754116,-25.41416678
-72.98986119,219.2485504,219.8417303,221.5826,2.334049585,1.740869737,-25.41419222
-72.98986748,219.2349396,219.8315786,221.5826,2.347660425,1.751021434,-25.41419466
-72.98986749,219.169632,219.7828686,221.5826,2.412968042,1.799731373,-25.414206
-72.98987376,219.513504,220.0393469,221.5826,2.069095972,1.54325306,-25.41413829
-72.98987377,219.2897491,219.8724585,221.5826,2.292850854,1.710141504,-25.41418466
-72.98988637,219.141571,219.7619393,221.5826,2.441028955,1.820660713,-25.4142107
-72.98989895,219.2073822,219.8110248,221.5826,2.375217798,1.771575207,-25.41419954
-72.98990525,219.0142822,219.6670004,221.5826,2.568317773,1.91559957,-25.41423067
-72.98990524,219.1438904,219.7636692,221.5826,2.438709619,1.818930827,-25.41421032
-72.98993658,219.0065002,219.6611962,221.5826,2.576099756,1.921403791,-25.41423185
-72.9899555,218.9627075,219.6285332,221.5826,2.61989248,1.954066764,-25.41423823
-72.98996179,219.224762,219.8239876,221.5826,2.357838037,1.758612445,-25.41419653
-72.98996811,219.0596313,219.7008242,221.5826,2.522968652,1.881775752,-25.41422382
-72.98997441,219.2950897,219.8764418,221.5826,2.287510278,1.706158214,-25.41418371
-72.9899744,219.4076691,219.9604095,221.5826,2.174930933,1.622190474,-25.41416146
-72.98997443,218.9244995,219.6000356,221.5826,2.658100488,1.982564354,-25.41424364
-72.98997441,219.226181,219.825046,221.5826,2.35641897,1.757554028,-25.41419628
-72.98998072,219.1880493,219.7966053,221.5826,2.394550684,1.785994714,-25.41420293
-72.98998703,219.2258911,219.8248297,221.5826,2.356708887,1.757770263,-25.41419634
-72.98999334,219.1725616,219.7850537,221.5826,2.410038354,1.797546253,-25.41420557
-72.98999966,218.9255066,219.6007868,221.5826,2.657093408,1.981813219,-25.41424351
-72.9900249,219.0554352,219.6976945,221.5826,2.527164819,1.884905479,-25.41422449
-72.99004384,218.9152374,219.5931275,221.5826,2.667362573,1.989472515,-25.41424495
-72.99006276,219.2119904,219.8144618,221.5826,2.370609644,1.768138196,-25.41419881
-72.9900754,218.9764557,219.6387874,221.5826,2.606144312,1.943812638,-25.4142363
-72.99008802,219.1751404,219.7869771,221.5826,2.407459619,1.795622892,-25.41420517
-72.99008805,218.6762543,219.414881,221.5826,2.906345728,2.167719024,-25.41427527
-72.99008802,219.1174774,219.743969,221.5826,2.465122583,1.838631037,-25.41421473
-72.99009433,219.238678,219.8343669,221.5826,2.343922021,1.748233129,-25.4141941
-72.9901133,218.8094788,219.514247,221.5826,2.77312124,2.068353025,-25.41425903
-72.99011329,219.0166168,219.6687417,221.5826,2.565983179,1.913858301,-25.41423041
-72.99011961,218.8024139,219.5089777,221.5826,2.78018606,2.073622348,-25.41425994
-72.99013857,218.6362762,219.3850632,221.5826,2.946323755,2.19753679,-25.41427988
-72.99014489,218.5410004,219.3140013,221.5826,3.041599634,2.268598672,-25.41429034
-72.9901638,219.2072754,219.8109451,221.5826,2.375324609,1.77165487,-25.41419967
-72.99016383,218.7257233,219.4517776,221.5826,2.856876733,2.130822383,-25.41426944
-72.99016384,218.5375366,219.3114179,221.5826,3.045063379,2.27118212,-25.41429071
-72.99017015,218.6735382,219.4128552,221.5826,2.909061792,2.16974481,-25.41427561
-72.99017645,218.9405518,219.6120083,221.5826,2.642048242,1.970591722,-25.41424146
-72.9901828,218.4496307,219.2458529,221.5826,3.132969263,2.336747063,-25.41429977
-72.99018281,218.3404388,219.1644117,221.5826,3.242161157,2.418188259,-25.41431034
-72.99018908,219.0973206,219.7289349,221.5826,2.485279443,1.853665108,-25.41421799
-72.99019543,218.6199188,219.372863,221.5826,2.962681177,2.209737036,-25.41428174
-72.9902207,218.5549927,219.3244375,221.5826,3.027607324,2.258162453,-25.41428886
-72.99022703,218.3403931,219.1643776,221.5826,3.242206934,2.418222401,-25.41431035
-72.99025231,218.295929,219.1312139,221.5826,3.286671045,2.45138613,-25.41431446
-72.99025864,218.2751923,219.1157473,221.5826,3.307407739,2.466852674,-25.41431634
-72.99031551,218.435257,219.2351322,221.5826,3.147343042,2.347467801,-25.41430123
-72.99033448,218.3712463,219.1873896,221.5826,3.211353662,2.395210369,-25.41430746
-72.99037872,218.4710541,219.2618316,221.5826,3.111545923,2.320768381,-25.41429763
-72.99039769,218.4899292,219.2759097,221.5826,3.092670801,2.306690298,-25.41429571
-72.99041034,218.3587036,219.1780346,221.5826,3.223896387,2.404565409,-25.41430865
-72.99042298,218.3512878,219.1725035,221.5826,3.231312158,2.41009649,-25.41430935
-72.9904293,218.4655304,219.2577118,221.5826,3.117069604,2.32488824,-25.41429819
-72.99043563,218.2498322,219.0968324,221.5826,3.332767847,2.485767608,-25.41431861
-72.99044195,218.3611145,219.1798328,221.5826,3.221485498,2.402767238,-25.41430842
-72.99044194,218.3808441,219.1945482,221.5826,3.201755884,2.388051829,-25.41430654
-72.99044827,218.3470154,219.1693169,221.5826,3.235584619,2.413283122,-25.41430975
-72.99044827,218.3109436,219.1424126,221.5826,3.271656396,2.440187396,-25.4143131
-72.99047355,218.4126129,219.2182431,221.5826,3.169987085,2.364356948,-25.41430346
-72.99047356,218.3612823,219.179958,221.5826,3.221317651,2.402642049,-25.4143084
-72.99047988,218.3356323,219.1608268,221.5826,3.246967676,2.421773219,-25.41431081
-72.99047988,218.4015961,219.2100261,221.5826,3.181003931,2.372573905,-25.41430453
-72.9904862,218.4433289,219.2411527,221.5826,3.139271143,2.341447343,-25.41430042
-72.99052413,218.4007721,219.2094115,221.5826,3.181827905,2.373188469,-25.4143046
-72.99053045,218.4841461,219.2715964,221.5826,3.098453882,2.311003632,-25.41429629
-72.99054308,218.5931854,219.3529238,221.5826,2.989414575,2.229676244,-25.41428471
-72.9905494,218.6039276,219.3609359,221.5826,2.978672388,2.221664142,-25.41428352
-72.99058101,218.565506,219.3322789,221.5826,3.017094019,2.250321064,-25.41428772
-72.99060629,218.6369324,219.3855526,221.5826,2.945667627,2.197047414,-25.41427981
-72.9906379,218.4157715,219.2205989,221.5826,3.166828516,2.362001117,-25.41430312
-72.99064422,218.4364319,219.2360085,221.5826,3.146168115,2.346591478,-25.41430108
-72.99065052,218.8299866,219.5295428,221.5826,2.752613428,2.053057194,-25.4142564
-72.99065052,218.7753296,219.4887767,221.5826,2.80727041,2.093823315,-25.41426335
-72.99066318,218.4941864,219.279085,221.5826,3.088413599,2.303515049,-25.41429522
-72.99066317,218.5935211,219.3531741,221.5826,2.989078882,2.229425867,-25.41428465
-72.99067581,218.5790558,219.3423851,221.5826,3.003544214,2.240214891,-25.41428622
-72.99069475,218.8184814,219.5209617,221.5826,2.764118555,2.061638338,-25.41425786
-72.99070107,218.8126831,219.5166369,221.5826,2.769916895,2.065963052,-25.4142586
-72.99070106,219.0606689,219.7015981,221.5826,2.521931055,1.881001855,-25.41422369
-72.99070739,218.9031219,219.5840911,221.5826,2.679478052,1.998508892,-25.41424661
-72.99070738,218.9822083,219.6430779,221.5826,2.600391748,1.939522067,-25.41423545
-72.99072634,218.8459167,219.5414244,221.5826,2.736683252,2.041175612,-25.41425427
-72.99072634,218.954071,219.6220917,221.5826,2.628528955,1.960508311,-25.41423949
-72.99074528,219.1977844,219.8038663,221.5826,2.384815576,1.778733746,-25.41420125
-72.9907453,218.7745972,219.4882304,221.5826,2.808002832,2.094369596,-25.41426338
-72.9907453,218.8192139,219.5215079,221.5826,2.763386133,2.061092059,-25.41425773
-72.99075159,219.2454987,219.8394541,221.5826,2.337101343,1.743145901,-25.41419283
-72.99075791,219.177475,219.7887184,221.5826,2.405125024,1.793881627,-25.41420472
-72.99077054,219.1875,219.7961956,221.5826,2.3951,1.786404424,-25.41420301
-72.99077686,219.1228027,219.7479409,221.5826,2.459797266,1.83465913,-25.4142138
-72.99078318,219.083847,219.7188856,221.5826,2.498752954,1.86371438,-25.41422003
-72.99078318,219.0130005,219.6660444,221.5826,2.569599512,1.916555559,-25.41423087
-72.99078317,219.2808838,219.8658462,221.5826,2.301716211,1.716753764,-25.41418634
-72.99080842,219.2916718,219.8738925,221.5826,2.290928247,1.70870752,-25.41418432
-72.99080842,219.2939453,219.8755882,221.5826,2.288654688,1.707011777,-25.41418389
-72.99082106,219.2428589,219.8374852,221.5826,2.339741113,1.745114785,-25.41419326
-72.99085894,219.0866547,219.7209797,221.5826,2.495945337,1.86162031,-25.41421953
-72.99086525,219.2668457,219.8553759,221.5826,2.315754297,1.727224126,-25.41418887
-72.99087157,219.1168976,219.7435365,221.5826,2.465702417,1.839063511,-25.41421469
-72.99087155,219.3926392,219.9491994,221.5826,2.18996084,1.63340059,-25.41416448
-72.99089049,219.2370605,219.8331605,221.5826,2.345539453,1.7494395,-25.41419424
-72.99089681,219.1744537,219.786465,221.5826,2.408146265,1.796135033,-25.41420514
-72.99090313,219.0418701,219.687577,221.5826,2.540729883,1.895023037,-25.41422644
-72.99090943,219.0769501,219.7137415,221.5826,2.505649927,1.868858517,-25.41422101
-72.99092205,219.2161713,219.8175801,221.5826,2.366428735,1.765019853,-25.41419792
-72.99092205,219.134201,219.7564423,221.5826,2.44839895,1.826157655,-25.41421183
-72.99097251,219.1152344,219.742296,221.5826,2.467365625,1.840304023,-25.41421487
-72.99097251,219.1620941,219.7772465,221.5826,2.420505884,1.805353504,-25.41420716
-72.99099142,219.260025,219.8502886,221.5826,2.322574976,1.732311358,-25.41419002
-72.99099774,219.1608276,219.7763019,221.5826,2.421772363,1.806298113,-25.41420735
-72.99099773,219.2628479,219.8523941,221.5826,2.3197521,1.730205905,-25.41418949
-72.99106077,219.0541382,219.6967271,221.5826,2.528461816,1.885872856,-25.41422443
-72.99107337,219.121582,219.7470304,221.5826,2.461017969,1.835569601,-25.41421376
-72.99113006,219.0666504,219.7060594,221.5826,2.515949609,1.876540579,-25.41422244
-72.99113636,218.9727936,219.636056,221.5826,2.609806421,1.946544045,-25.41423648
-72.99114895,219.0092316,219.6632334,221.5826,2.573368433,1.919366631,-25.41423114
-72.99119306,219.0079346,219.662266,221.5826,2.57466543,1.920334002,-25.41423129
-72.99119935,219.0528107,219.695737,221.5826,2.529789331,1.886862991,-25.41422451
-72.99120563,219.0998535,219.7308241,221.5826,2.482746484,1.851775902,-25.41421714
-72.99124335,219.1141205,219.7414652,221.5826,2.468479517,1.84113483,-25.41421481
-72.99124964,218.963562,219.6291706,221.5826,2.619037988,1.953429448,-25.4142377
-72.99128732,219.3881836,219.9458762,221.5826,2.194416406,1.636723799,-25.41416502
-72.99129361,219.2531891,219.84519,221.5826,2.329410913,1.737409975,-25.41419098
-72.9912999,218.9657135,219.6307752,221.5826,2.616886499,1.951824753,-25.41423734
-72.99131873,219.1685181,219.7820378,221.5826,2.414081934,1.800562184,-25.41420576
-72.99134384,219.2037964,219.8083503,221.5826,2.378803613,1.774249713,-25.41419969
-72.99134384,219.2085724,219.8119125,221.5826,2.374027612,1.770687514,-25.41419886
-72.99135011,219.3325806,219.9044045,221.5826,2.250019434,1.678195534,-25.41417603
-72.99135639,219.351059,219.9181866,221.5826,2.23154104,1.664413353,-25.4141724
-72.99136894,219.3897705,219.9470598,221.5826,2.192829492,1.635540195,-25.41416462
-72.99137523,219.1143494,219.7416359,221.5826,2.468250635,1.840964121,-25.41421464
-72.99138149,219.3883514,219.9460014,221.5826,2.19424856,1.636598612,-25.4141649
-72.99138777,219.2085876,219.8119239,221.5826,2.374012354,1.770676134,-25.41419882
-72.99140031,219.3975983,219.9528982,221.5826,2.185001733,1.629701832,-25.41416298
-72.99141286,219.3533783,219.9199165,221.5826,2.229221704,1.662683468,-25.4141719
-72.99141285,219.4837646,220.0171657,221.5826,2.098835352,1.565434303,-25.4141445
-72.99141914,219.2824249,219.8669957,221.5826,2.300175073,1.715604313,-25.4141855
-72.99143168,219.2910461,219.8734259,221.5826,2.291553857,1.709174146,-25.41418388
-72.9914693,219.2274475,219.8259906,221.5826,2.35515249,1.756609434,-25.41419543
-72.99146929,219.3856506,219.943987,221.5826,2.196949365,1.63861302,-25.41416537
-72.99147555,219.4651794,220.0033038,221.5826,2.117420557,1.579296151,-25.41414856
-72.9914881,219.2453461,219.8393403,221.5826,2.337253931,1.743259724,-25.41419222
-72.9914881,219.2188416,219.8195718,221.5826,2.363758447,1.76302822,-25.41419694
-72.99150687,219.7149658,220.189608,221.5826,1.86763418,1.392992015,-25.41408643
-72.99151939,219.8875732,220.3183479,221.5826,1.695026758,1.264252101,-25.41403281
-72.99154444,219.9688721,220.3789849,221.5826,1.61372793,1.203615056,-25.41400357
-72.99156949,219.8606415,220.2982607,221.5826,1.721958521,1.284339262,-25.41404184
-72.99158201,219.9430389,220.3597172,221.5826,1.63956106,1.222882797,-25.41401314
-72.99159452,220.0880127,220.4678464,221.5826,1.494587305,1.11475356,-25.41395496
-72.99160077,220.1282043,220.4978235,221.5826,1.454395654,1.084776462,-25.41393677
-72.99161329,220.210434,220.5591548,221.5826,1.37216604,1.023445186,-25.41389625
-72.9916133,219.9495087,220.3645427,221.5826,1.633091333,1.218057326,-25.41401073
-72.99161954,220.1760559,220.5335138,221.5826,1.406544092,1.049086189,-25.41391376
-72.99162581,219.9705963,220.380271,221.5826,1.612003687,1.202329024,-25.41400285
-72.99164457,220.2131653,220.561192,221.5826,1.369434717,1.021408019,-25.4138948
-72.99168834,220.1613922,220.5225768,221.5826,1.421207788,1.060023165,-25.41392091
-72.99170085,220.1911621,220.5447808,221.5826,1.391437891,1.037819172,-25.4139061
-72.99170709,220.3209076,220.641552,221.5826,1.261692407,0.941048,-25.41383343
-72.99171334,220.2789917,220.6102889,221.5826,1.303608301,0.972311132,-25.41385849
-72.99171959,220.3371582,220.6536726,221.5826,1.245441797,0.92892742,-25.41382326
-72.99172584,220.3488464,220.6623903,221.5826,1.233753564,0.920209706,-25.41381577
-72.99173209,220.2801819,220.6111766,221.5826,1.302418115,0.971423428,-25.41385778
-72.99175083,220.4072418,220.7059447,221.5826,1.175358179,0.876655282,-25.41377616
-72.99175709,220.2231598,220.5686464,221.5826,1.35944021,1.013953578,-25.41388942
-72.99176957,220.3584595,220.6695602,221.5826,1.224140527,0.913039786,-25.41380948
-72.99176958,220.3017578,220.6272691,221.5826,1.280842188,0.955330939,-25.41384503
-72.99176958,220.2214813,220.5673945,221.5826,1.361118677,1.015205469,-25.41389031
-72.99177583,220.2133026,220.5612944,221.5826,1.369297388,1.021305593,-25.41389461
-72.99178207,220.3051758,220.6298184,221.5826,1.277424219,0.952781634,-25.41384297
-72.99178206,220.5214386,220.7911188,221.5826,1.061161401,0.791481174,-25.41368611
-72.99178206,220.4640503,220.7483155,221.5826,1.118549707,0.834284464,-25.41373365
-72.99178831,220.302475,220.627804,221.5826,1.280125024,0.95479604,-25.41384459
-72.99179455,220.5054474,220.7791917,221.5826,1.077152612,0.80340828,-25.41369986
-72.99180077,220.869751,221.050909,221.5826,0.712849023,0.531691037,-25.41323338
-72.99180081,220.2845764,220.6144542,221.5826,1.298023584,0.96814575,-25.41385517
-72.99180081,220.2727051,220.6056,221.5826,1.309894922,0.977000034,-25.41386203
-72.9918008,220.4381866,220.729025,221.5826,1.144413354,0.853574966,-25.4137535
-72.99180704,220.4521179,220.7394157,221.5826,1.13048208,0.843184271,-25.4137429
-72.99180703,220.5751801,220.8312021,221.5826,1.007419946,0.751397901,-25.41363667
-72.99181328,220.5429535,220.8071658,221.5826,1.039646509,0.775434208,-25.41366691
-72.99181329,220.3882751,220.6917983,221.5826,1.194324854,0.890801651,-25.41378939
-72.9918195,220.950943,221.1114663,221.5826,0.631657007,0.471133657,-25.41305608
-72.99181949,221.1687012,221.2738821,221.5826,0.413898828,0.308717876,-25.41223717
-72.9918195,221.0350952,221.1742316,221.5826,0.547504785,0.408368397,-25.41281684
-72.99182575,220.8807068,221.0590804,221.5826,0.701893213,0.523519604,-25.41321183
-72.99182576,220.6900635,220.9168883,221.5826,0.892536523,0.665711656,-25.41351103
-72.991832,220.6352692,220.8760198,221.5826,0.947330835,0.706580205,-25.41357474
-72.99183201,220.482193,220.7618473,221.5826,1.100407007,0.820752661,-25.41371911
-72.99183826,220.4834137,220.7627578,221.5826,1.099186304,0.819842195,-25.41371812
-72.99183824,220.7206268,220.9396841,221.5826,0.861973169,0.642915859,-25.41347196
-72.99183822,221.0585175,221.1917012,221.5826,0.524082544,0.390898828,-25.41273657
-72.9918445,220.4920959,220.7692335,221.5826,1.090504053,0.813366504,-25.41371099
-72.9918507,221.0937653,221.2179909,221.5826,0.488834741,0.364609117,-25.41260128
-72.99185072,220.8991852,221.0728626,221.5826,0.683414819,0.509737423,-25.41317393
-72.99185695,221.0466003,221.1828127,221.5826,0.535999658,0.399787254,-25.41277826
-72.99185698,220.4967804,220.7727274,221.5826,1.085819604,0.809872591,-25.41370709
-72.99186322,220.4944763,220.7710089,221.5826,1.088123682,0.811591096,-25.413709
-72.99186943,220.9982147,221.1467241,221.5826,0.584385278,0.435875856,-25.41293013
-72.99186942,221.1688538,221.2739959,221.5826,0.41374624,0.308604068,-25.41223625
-72.99187568,220.8671112,221.0489401,221.5826,0.715488794,0.533659921,-25.4132384
-72.99187569,220.5813293,220.8357886,221.5826,1.001270654,0.746811429,-25.41363061
-72.99187566,221.1391602,221.2518488,221.5826,0.443439844,0.330751157,-25.41239537
-72.99187567,221.043045,221.180161,221.5826,0.539554956,0.402438986,-25.41279033
-72.9918819,221.1137238,221.232877,221.5826,0.468876245,0.349722996,-25.41251564
-72.99188817,220.5786591,220.8337969,221.5826,1.003940942,0.748803074,-25.41363322
-72.99188814,221.1335754,221.2476835,221.5826,0.449024561,0.33491654,-25.41242293
-72.99188817,220.6509094,220.8876851,221.5826,0.931690576,0.694914858,-25.41355727
-72.99188815,221.0546722,221.1888332,221.5826,0.527927759,0.393766796,-25.41275019
-72.99190061,221.3341217,221.3972617,221.5826,0.248478296,0.185338332,-25.41065569
-72.99190064,220.6734314,220.9044832,221.5826,0.909168604,0.678116758,-25.41353112
-72.99190689,220.5416565,220.8061984,221.5826,1.040943506,0.776401579,-25.41366802
-72.99190686,221.0804901,221.2080896,221.5826,0.502109888,0.374510437,-25.41265442
-72.99191312,220.644165,220.8826548,221.5826,0.938434961,0.699945184,-25.41356484
-72.99191311,220.9243011,221.0915954,221.5826,0.658298853,0.491004582,-25.413119
-72.99191312,220.6022339,220.8513803,221.5826,0.980366113,0.731219696,-25.41360965
-72.99191313,220.467041,220.7505462,221.5826,1.115558984,0.832053823,-25.41373119
-72.99191936,220.6640015,220.8974499,221.5826,0.918598535,0.685150109,-25.41354221
-72.99191934,221.0173798,221.1610185,221.5826,0.565220239,0.421581537,-25.41287304
-72.99191936,220.6798248,220.9092518,221.5826,0.902775171,0.673348191,-25.41352345
-72.99192556,221.2712708,221.350384,221.5826,0.311329248,0.232215958,-25.41145448
-72.99193182,220.9224701,221.0902297,221.5826,0.660129907,0.492370281,-25.41312313
-72.99193181,221.1211395,221.2384081,221.5826,0.461460474,0.344191914,-25.41248191
-72.99193181,221.1263123,221.2422662,221.5826,0.456287744,0.340333814,-25.41245776
-72.99193804,221.0898743,221.2150888,221.5826,0.492725732,0.367511229,-25.4126171
