Latitude (deg),Sea Floor (m),Sea Floor + Refraction (m),Mean Sea Level (m),Sea Floor Depth (m),Sea Floor + Refraction Depth (m),Refraction Depth % Decrease
-71.64073972,82.1324234,82.74395477,84.5386,2.406176599,1.794645228,-25.41506603
-71.64075224,82.29859161,82.86789203,84.5386,2.240008386,1.670707966,-25.41510218
-71.64075854,81.73582458,82.44814988,84.5386,2.802775415,2.090450125,-25.41499709
-71.64077734,81.73588562,82.4481954,84.5386,2.80271438,2.090404602,-25.4149971
-71.64077729,82.54599762,83.05242085,84.5386,1.99260238,1.486179155,-25.41516716
-71.64078359,81.9960556,82.64224428,84.5386,2.542544397,1.896355724,-25.4150399
-71.64078983,82.41851044,82.95733399,84.5386,2.120089563,1.581266007,-25.41513178
-71.64078983,82.45217133,82.98244011,84.5386,2.086428674,1.556159891,-25.4151407
-71.6408087,81.18614197,82.03816678,84.5386,3.352458032,2.50043322,-25.41492851
-71.64080869,81.459198,82.24182677,84.5386,3.079402002,2.29677323,-25.41495952
-71.6408087,81.30514526,82.12692589,84.5386,3.233454736,2.41167411,-25.41494138
-71.64081495,81.55840302,82.31581925,84.5386,2.980196985,2.22278075,-25.4149722
-71.64081496,81.35929108,82.16731077,84.5386,3.179308923,2.371289228,-25.41494756
-71.64083376,81.40903473,82.20441229,84.5386,3.129565271,2.334187715,-25.41495342
-71.64084627,81.8478241,82.53168518,84.5386,2.690775903,2.006914817,-25.41501451
-71.64085884,81.26258087,82.09517906,84.5386,3.276019128,2.443420941,-25.41493668
-71.64086509,81.63240814,82.37101629,84.5386,2.906191858,2.167583714,-25.41498222
-71.64088389,81.72050476,82.43672352,84.5386,2.818095239,2.10187648,-25.41499484
-71.64089018,81.3443222,82.15614618,84.5386,3.194277795,2.382453823,-25.41494585
-71.64089022,80.68641663,81.66544453,84.5386,3.852183374,2.87315547,-25.41488317
-71.64089016,81.68056488,82.40693419,84.5386,2.85803512,2.131665808,-25.41498903
-71.64090269,81.88906097,82.56244188,84.5386,2.649539026,1.976158118,-25.41502131
-71.64094036,80.99105835,81.89266284,84.5386,3.54754165,2.645937157,-25.41490931
-71.64094037,80.80271912,81.75218923,84.5386,3.735880884,2.786410768,-25.41489265
-71.64094664,80.77442932,81.73108917,84.5386,3.764170679,2.80751083,-25.41489029
-71.64121643,80.20245361,81.30447868,84.5386,4.336146387,3.234121317,-25.4148493
-71.64121646,79.58834076,80.84644003,84.5386,4.950259241,3.692159975,-25.41481576
-71.64122273,79.76935577,80.98145084,84.5386,4.769244226,3.557149164,-25.41482475
-71.6412227,80.2620163,81.34890376,84.5386,4.276583704,3.189696239,-25.41485307
-71.6412227,80.32407379,81.39518961,84.5386,4.214526208,3.143410395,-25.41485711
-71.64122901,79.77545929,80.98600317,84.5386,4.76314071,3.552596831,-25.41482507
-71.64124785,79.60622406,80.85977836,84.5386,4.93237594,3.678821639,-25.41481663
-71.64125413,79.58333588,80.84270711,84.5386,4.955264124,3.695892887,-25.41481553
-71.64126666,79.92352295,81.09643707,84.5386,4.615077051,3.442162927,-25.41483297
-71.64127295,79.73574829,80.95638455,84.5386,4.802851709,3.582215446,-25.41482304
-71.64127296,79.61715698,80.86793273,84.5386,4.921443018,3.670667273,-25.41481716
-71.64129176,80.22374725,81.32036063,84.5386,4.314852747,3.218239365,-25.41485065
-71.64129178,79.88333893,81.06646565,84.5386,4.655261072,3.472134348,-25.41483079
-71.64129802,80.44095612,81.48236678,84.5386,4.097643884,3.056233221,-25.41486506
-71.64131058,80.50818634,81.53251073,84.5386,4.03041366,3.006089274,-25.41486983
-71.64131686,80.39130402,81.44533355,84.5386,4.147295984,3.093266448,-25.41486163
-71.64132316,79.97724152,81.13650329,84.5386,4.561358484,3.402096707,-25.41483597
-71.64134198,80.32276917,81.39421654,84.5386,4.215830835,3.144383455,-25.41485704
-71.64137971,79.3649292,80.67980757,84.5386,5.173670801,3.858792427,-25.41480556
-71.64139855,79.38846588,80.69736251,84.5386,5.150134119,3.841237493,-25.41480659
-71.64140463,79.99674225,81.151048,84.5386,4.541857751,3.387552004,-25.41483708
-71.64142353,79.43857574,80.73473716,84.5386,5.100024255,3.803862841,-25.41480883
-71.64143612,79.36701965,80.68136675,84.5386,5.171580347,3.857233253,-25.41480565
-71.64145495,80.17189789,81.28168857,84.5386,4.366702112,3.256911432,-25.41484743
-71.64146757,79.39170074,80.69977524,84.5386,5.146899255,3.838824757,-25.41480673
-71.64150529,80.03238678,81.17763362,84.5386,4.50621322,3.36096638,-25.41483912
-71.64151161,79.38763428,80.69674225,84.5386,5.150965723,3.841857748,-25.41480656
-71.64151787,80.10412598,81.2311406,84.5386,4.434474023,3.307459398,-25.41484334
-71.64153046,79.97816467,81.13719183,84.5386,4.560435327,3.401408166,-25.41483604
-71.64154307,79.51170349,80.7892798,84.5386,5.026896509,3.749320202,-25.41481219
-71.64154935,79.65235901,80.89418831,84.5386,4.886240991,3.644411692,-25.4148189
-71.64156195,79.48121643,80.7665409,84.5386,5.057383569,3.772059105,-25.41481078
-71.64156824,79.50969696,80.78778322,84.5386,5.02890304,3.750816781,-25.4148121
-71.64159339,79.7237854,80.94746198,84.5386,4.8148146,3.591138017,-25.41482247
-71.64160599,79.54686737,80.81550693,84.5386,4.991732629,3.723093074,-25.41481384
-71.64164378,78.91589355,80.34489245,84.5386,5.622706445,4.193707551,-25.41478749
-71.64165633,79.50040436,80.78085229,84.5386,5.038195642,3.757747707,-25.41481169
-71.64165635,79.0978241,80.48058611,84.5386,5.440775903,4.05801389,-25.41479447
-71.64166894,78.92892456,80.35461168,84.5386,5.609675439,4.18398832,-25.41478798
-71.64168151,79.18669891,80.54687377,84.5386,5.351901086,3.991726234,-25.41479804
-71.64168782,78.97190857,80.38667148,84.5386,5.566691431,4.151928517,-25.41478959
-71.6416878,79.38713074,80.69636669,84.5386,5.151469263,3.842233314,-25.41480656
-71.64168781,79.2062149,80.56142985,84.5386,5.332385095,3.97717015,-25.41479884
-71.6416941,79.11428833,80.49286603,84.5386,5.42431167,4.045733973,-25.41479512
-71.64170667,79.46238708,80.75249695,84.5386,5.076212915,3.786103051,-25.41480993
-71.64171928,79.03058624,80.43043647,84.5386,5.508013757,4.108163527,-25.41479183
-71.64173183,79.53588867,80.80731842,84.5386,5.002711328,3.731281583,-25.41481332
-71.64173812,79.54022217,80.81055057,84.5386,4.998377832,3.728049427,-25.41481352
-71.64174445,78.85575104,80.3000349,84.5386,5.682848962,4.238565101,-25.41478527
-71.6417444,79.90112305,81.07973001,84.5386,4.637476953,3.458869987,-25.41483177
-71.64175701,79.44473267,80.73932933,84.5386,5.093867334,3.799270674,-25.41480912
-71.64176955,80.08995056,81.22056781,84.5386,4.448649438,3.31803219,-25.4148425
-71.64177586,79.77237701,80.98370424,84.5386,4.766222986,3.554895758,-25.41482494
-71.64177589,79.30227661,80.63307788,84.5386,5.236323389,3.905522122,-25.41480286
-71.64178849,79.02137756,80.42356814,84.5386,5.517222437,4.11503186,-25.41479146
-71.6418262,79.62657166,80.8749547,84.5386,4.912028345,3.663645299,-25.41481763
-71.64183252,79.08621979,80.47193099,84.5386,5.452380212,4.066669015,-25.41479397
-71.64183882,78.95137024,80.37135288,84.5386,5.587229761,4.167247118,-25.41478878
-71.64183877,79.74239349,80.96134091,84.5386,4.796206506,3.577259093,-25.41482339
-71.64187026,79.08517456,80.4711514,84.5386,5.453425439,4.067448602,-25.41479393
-71.64187021,79.90444946,81.08221103,84.5386,4.634150537,3.456388966,-25.41483194
-71.64191424,79.87281799,81.05861857,84.5386,4.665782007,3.479981431,-25.41483022
-71.64204633,78.86895752,80.30988501,84.5386,5.66964248,4.228714993,-25.41478572
-71.64207772,79.53788757,80.8088093,84.5386,5.000712427,3.729790697,-25.41481335
-71.64209029,79.6109848,80.86332918,84.5386,4.927615198,3.675270821,-25.41481682
-71.64209662,78.70872498,80.19037489,84.5386,5.829875024,4.348225113,-25.41478
-71.64211544,79.24411774,80.58969983,84.5386,5.294482263,3.948900168,-25.41480032
-71.64212175,78.75110626,80.22198515,84.5386,5.787493738,4.316614853,-25.41478146
-71.64212799,79.52597809,80.79992656,84.5386,5.012621912,3.738673438,-25.41481277
-71.64212803,78.85695648,80.30093398,84.5386,5.681643518,4.237666021,-25.41478523
-71.6421343,79.05513,80.44874254,84.5386,5.483469995,4.089857464,-25.41479268
-71.6421343,79.02203369,80.42405751,84.5386,5.516566309,4.114542489,-25.4147914
-71.64214057,79.40450287,80.70932376,84.5386,5.134097131,3.829276243,-25.41480722
-71.64215945,78.73660278,80.21116767,84.5386,5.801997217,4.327432335,-25.41478093
-71.64215943,79.10035706,80.48247532,84.5386,5.438242944,4.056124679,-25.41479444
-71.64215945,78.80186462,80.25984348,84.5386,5.736735376,4.278756516,-25.41478322
-71.64219713,78.79671478,80.25600245,84.5386,5.741885217,4.282597548,-25.41478302
-71.64220342,78.63092804,80.13234971,84.5386,5.90767196,4.406250289,-25.41477728
-71.64220968,79.03821564,80.43612688,84.5386,5.500384363,4.102473119,-25.41479197
-71.64221596,79.08027649,80.46749814,84.5386,5.458323511,4.071101856,-25.41479361
-71.64222225,78.77375793,80.23887999,84.5386,5.764842065,4.299720011,-25.41478219
-71.64222851,79.18953705,80.54899059,84.5386,5.349062952,3.989609408,-25.41479799
-71.64223481,78.83934021,80.2877948,84.5386,5.69925979,4.250805195,-25.41478452
-71.64224105,79.50476074,80.78410151,84.5386,5.033839258,3.754498489,-25.41481171
-71.6422411,78.47399139,80.01529785,84.5386,6.064608606,4.523302148,-25.41477212
-71.64224738,78.59506989,80.10560475,84.5386,5.943530115,4.432995246,-25.41477606
-71.64225363,79.07061005,80.46028839,84.5386,5.467989954,4.078311614,-25.41479321
-71.64225991,78.92978668,80.35525469,84.5386,5.608813318,4.183345314,-25.41478782
-71.64227249,78.59781647,80.1076533,84.5386,5.940783533,4.430946697,-25.41477613
-71.64227251,78.16013336,79.78120551,84.5386,6.378466638,4.757394485,-25.41476259
-71.64227876,78.62718201,80.12955571,84.5386,5.911417993,4.409044286,-25.41477711
-71.64228507,78.1491394,79.77300562,84.5386,6.389460596,4.765594375,-25.41476227
-71.64228504,78.5762558,80.09157219,84.5386,5.962344202,4.447027813,-25.41477541
-71.64229756,79.13558197,80.50874797,84.5386,5.40301803,4.029852033,-25.41479576
-71.64229759,78.70597839,80.18832633,84.5386,5.832621606,4.35027367,-25.41477978
-71.64230388,78.42178345,79.97635833,84.5386,6.116816553,4.562241668,-25.41477043
-71.64232268,78.83283997,80.28294657,84.5386,5.705760034,4.255653433,-25.41478423
-71.64232893,79.28286743,80.61860145,84.5386,5.255732568,3.919998552,-25.41480182
-71.64233523,78.95130157,80.37130166,84.5386,5.587298425,4.167298343,-25.41478858
-71.64233523,78.99630737,80.40486942,84.5386,5.542292627,4.133730579,-25.41479028
-71.64233527,78.18424988,79.79919292,84.5386,6.354350122,4.739407082,-25.41476325
-71.64234153,78.45354462,80.00004753,84.5386,6.085055383,4.538552467,-25.41477141
-71.64234149,79.11430359,80.4928774,84.5386,5.424296411,4.045722605,-25.41479488
-71.64234153,78.50697327,80.03989752,84.5386,6.031626733,4.498702484,-25.41477312
-71.64235406,78.81529999,80.2698643,84.5386,5.723300012,4.2687357,-25.41478358
-71.64236664,78.25283813,79.85034976,84.5386,6.285761865,4.688250243,-25.41476524
-71.64237286,79.17883301,80.54100693,84.5386,5.359766992,3.997593067,-25.41479746
-71.64237286,79.16320801,80.52935296,84.5386,5.375391992,4.009247039,-25.41479683
-71.64237915,78.92276001,80.35001381,84.5386,5.61583999,4.188586191,-25.41478748
-71.64238542,78.95961761,80.37750421,84.5386,5.578982385,4.161095792,-25.41478886
-71.64238546,78.08174896,79.72274218,84.5386,6.456851038,4.815857824,-25.41476029
-71.64239798,78.55313873,80.07433022,84.5386,5.985461267,4.464269778,-25.41477458
-71.64239801,78.02443695,79.67999577,84.5386,6.514163049,4.85860423,-25.41475868
-71.64241678,78.78601074,80.24801879,84.5386,5.752589258,4.29058121,-25.4147825
-71.64241678,78.8751297,80.31448854,84.5386,5.6634703,4.22411146,-25.4147857
-71.64241681,78.26316833,79.85805458,84.5386,6.275431665,4.680545422,-25.41476552
-71.64242306,78.64647675,80.14394677,84.5386,5.892123254,4.394653229,-25.41477767
-71.64242306,78.74380493,80.21653941,84.5386,5.794795068,4.322060592,-25.41478101
-71.64243564,78.02611542,79.68124766,84.5386,6.512484583,4.85735234,-25.41475871
-71.64244191,78.0146637,79.67270635,84.5386,6.523936304,4.865893655,-25.41475839
-71.64244813,78.79608917,80.25553583,84.5386,5.742510828,4.283064171,-25.41478284
-71.64244815,78.49237823,80.02901175,84.5386,6.046221765,4.509588254,-25.41477258
-71.64247951,78.30932617,79.89248159,84.5386,6.229273828,4.646118407,-25.41476686
-71.64247951,78.22649384,79.83070075,84.5386,6.312106165,4.707899255,-25.41476439
-71.64247951,78.19996643,79.81091517,84.5386,6.338633569,4.727684831,-25.41476362
-71.64249204,78.39429474,79.95585576,84.5386,6.144305261,4.582744244,-25.41476946
-71.64249829,78.65235138,80.14832839,84.5386,5.886248621,4.390271612,-25.41477782
-71.6424983,78.5538559,80.07486512,84.5386,5.984744104,4.463734883,-25.41477454
-71.64251083,78.51673126,80.04717555,84.5386,6.021868738,4.491424448,-25.41477333
-71.64251083,78.60978699,80.11658156,84.5386,5.928813013,4.422018443,-25.41477638
-71.64251082,78.66338348,80.15655673,84.5386,5.875216516,4.382043271,-25.41477818
-71.64251712,78.23329163,79.8357709,84.5386,6.305308374,4.702829095,-25.41476457
-71.64252338,78.23069763,79.83383616,84.5386,6.307902368,4.704763837,-25.41476449
-71.64252962,78.69387054,80.17929563,84.5386,5.844729456,4.359304369,-25.41477921
-71.64254217,78.46282196,80.00696707,84.5386,6.07577804,4.531632929,-25.41477158
-71.64254217,78.39337158,79.95516721,84.5386,6.145228418,4.583432787,-25.4147694
-71.64254844,78.28819275,79.87671914,84.5386,6.250407251,4.661880863,-25.41476618
-71.64255472,78.05149078,79.70017398,84.5386,6.487109216,4.838426021,-25.41475934
-71.64256094,78.88658905,80.32303554,84.5386,5.65201095,4.21556446,-25.41478603
-71.6425672,78.90379333,80.33586743,84.5386,5.634806665,4.202732572,-25.41478666
-71.64257976,78.28049469,79.87097751,84.5386,6.25810531,4.667622494,-25.41476593
-71.64257975,78.50018311,80.03483304,84.5386,6.038416895,4.503766963,-25.41477275
-71.64257975,78.61489105,80.12038844,84.5386,5.923708948,4.418211558,-25.41477651
-71.64258602,78.43320465,79.98487687,84.5386,6.105395349,4.553723126,-25.41477061
-71.642586,78.75592804,80.22558147,84.5386,5.78267196,4.313018527,-25.41478133
-71.642586,78.79528809,80.25493833,84.5386,5.743311914,4.28366167,-25.41478272
-71.64259855,78.43406677,79.98551989,84.5386,6.104533228,4.55308011,-25.41477063
-71.64262985,78.62472534,80.12772339,84.5386,5.913874658,4.410876613,-25.4147768
-71.64267395,78.28296661,79.8728212,84.5386,6.255633386,4.665778803,-25.41476595
-71.64269891,78.33512878,79.91172657,84.5386,6.203471216,4.626873429,-25.41476751
-71.64274881,78.7250061,80.20251821,84.5386,5.813593896,4.336081788,-25.41478016
-71.64276752,78.8547821,80.29931219,84.5386,5.683817896,4.239287811,-25.41478476
-71.64277379,78.22025299,79.82604597,84.5386,6.318347009,4.712554025,-25.41476405
-71.64278,78.75045776,80.22150144,84.5386,5.788142236,4.317098561,-25.41478104
-71.64278624,78.65387726,80.14946646,84.5386,5.884722742,4.389133538,-25.41477771
-71.64282366,78.63285065,80.13378368,84.5386,5.905749353,4.404816325,-25.414777
-71.64282992,78.20132446,79.81192805,84.5386,6.337275537,4.726671948,-25.41476348
-71.64283612,78.80347443,80.26104414,84.5386,5.735125574,4.27755586,-25.4147829
-71.64288603,78.42378998,79.97785489,84.5386,6.114810022,4.560745107,-25.4147702
-71.64289848,78.62190247,80.12561793,84.5386,5.916697534,4.412982073,-25.41477661
-71.64291094,78.83435822,80.28407894,84.5386,5.704241785,4.254521057,-25.41478399
-71.64291095,78.64480591,80.14270056,84.5386,5.893794092,4.395899444,-25.41477738
-71.64292343,78.50371552,80.03746769,84.5386,6.034884485,4.501132309,-25.41477273
-71.64293589,78.74246979,80.21554357,84.5386,5.796130212,4.323056428,-25.41478073
-71.64294214,78.32372284,79.9032194,84.5386,6.214877161,4.635380605,-25.4147671
-71.64296705,78.90019226,80.33318154,84.5386,5.638407739,4.205418457,-25.41478638
-71.64297327,79.0949707,80.47845787,84.5386,5.443629297,4.060142135,-25.41479382
-71.64297953,78.63711548,80.13696462,84.5386,5.901484521,4.401635384,-25.41477711
-71.64300448,78.43470764,79.98599788,84.5386,6.103892358,4.552602123,-25.41477052
-71.64305435,78.56381226,80.0822911,84.5386,5.974787744,4.456308903,-25.41477465
-71.64310423,78.38233948,79.94693886,84.5386,6.156260522,4.59166114,-25.41476887
-71.64312916,78.5973587,80.10731186,84.5386,5.941241296,4.431288144,-25.41477576
-71.64314785,78.82419586,80.27649931,84.5386,5.714404138,4.262100693,-25.41478359
-71.64316657,78.72466278,80.20226214,84.5386,5.813937219,4.336337861,-25.41478008
-71.64317281,78.50917053,80.04153634,84.5386,6.029429468,4.497063663,-25.41477287
-71.64317905,78.48323822,80.02219461,84.5386,6.05536178,4.516405387,-25.41477204
-71.64319151,78.77841949,80.24235681,84.5386,5.760180505,4.296243189,-25.41478196
-71.64321023,78.53237152,80.05884089,84.5386,6.006228479,4.479759108,-25.41477362
-71.64322892,78.98628998,80.39739789,84.5386,5.552310022,4.141202113,-25.41478958
-71.6432539,78.56491852,80.08311621,84.5386,5.973681482,4.455483792,-25.41477469
-71.64326012,78.86312866,80.3055375,84.5386,5.675471338,4.233062499,-25.41478501
-71.64326636,78.86109161,80.30401816,84.5386,5.677508386,4.23458184,-25.41478493
-71.64329134,78.42853546,79.98139433,84.5386,6.110064539,4.557205669,-25.41477033
-71.64329756,78.69762421,80.18209531,84.5386,5.840975793,4.356504694,-25.41477917
-71.6433038,78.73219299,80.20787858,84.5386,5.806407007,4.330721419,-25.41478037
-71.64339119,78.7074585,80.18943025,84.5386,5.831141504,4.349169746,-25.41477955
-71.64344117,78.36550903,79.93438581,84.5386,6.173090967,4.604214192,-25.41476844
-71.64345991,78.53041077,80.05737846,84.5386,6.008189233,4.481221538,-25.41477367
-71.64349742,78.19814301,79.80955515,84.5386,6.340456995,4.729044845,-25.41476349
-71.64352864,78.76772308,80.23437886,84.5386,5.770876917,4.304221142,-25.41478177
-71.64354117,78.32945251,79.90749291,84.5386,6.209147485,4.631107092,-25.41476744
-71.64356618,78.29196167,79.87953021,84.5386,6.24663833,4.659069795,-25.41476634
-71.64359116,79.13898468,80.51128589,84.5386,5.39961532,4.027314112,-25.4147958
-71.64359116,79.01029968,80.41530564,84.5386,5.528300317,4.12329436,-25.41479075
-71.64359118,78.66682434,80.15912311,84.5386,5.871775659,4.37947689,-25.41477835
-71.64359743,78.80995178,80.26587532,84.5386,5.728648218,4.272724685,-25.41478334
-71.64359747,78.14057922,79.76662097,84.5386,6.398020776,4.771979028,-25.41476193
-71.64360993,79.06820679,80.4584959,84.5386,5.470393213,4.080104101,-25.41479301
-71.64366628,78.67142487,80.16255443,84.5386,5.867175134,4.376045566,-25.41477857
-71.64374148,77.98956299,79.65398488,84.5386,6.549037012,4.884615115,-25.41475783
-71.64374774,77.93314362,79.61190426,84.5386,6.605456384,4.926695741,-25.4147563
-71.64376649,78.93198395,80.35689353,84.5386,5.606616052,4.181706472,-25.41478794
-71.64376653,78.26233673,79.85743433,84.5386,6.276263269,4.681165669,-25.41476563
-71.64378531,78.62133026,80.12519117,84.5386,5.917269739,4.413408831,-25.41477698
-71.64379783,79.1218338,80.49849384,84.5386,5.416766199,4.040106158,-25.4147953
-71.64385431,78.4384079,79.98875776,84.5386,6.100192102,4.549842242,-25.41477111
-71.6438606,78.26982117,79.86301664,84.5386,6.268778833,4.675583365,-25.41476595
-71.64388571,78.14710236,79.77148629,84.5386,6.391497644,4.767113705,-25.41476238
-71.64389826,78.26226044,79.85737744,84.5386,6.276339563,4.681222565,-25.41476576
-71.64390451,78.63647461,80.13648665,84.5386,5.902125391,4.402113348,-25.41477761
-71.6439045,78.90592957,80.33746077,84.5386,5.632670435,4.201139235,-25.41478711
-71.64391042,78.45115662,79.99826645,84.5386,6.087443384,4.540333553,-25.41477157
-71.64392933,78.42046356,79.9753739,84.5386,6.118136438,4.563226096,-25.41477062
-71.64393566,77.94761658,79.62269899,84.5386,6.590983423,4.91590101,-25.41475688
-71.64394825,78.23142242,79.83437678,84.5386,6.307177576,4.704223223,-25.4147649
-71.64397979,78.04984283,79.69894488,84.5386,6.488757166,4.839655123,-25.41475972
-71.64397979,78.07678223,79.71903774,84.5386,6.461817773,4.819562264,-25.41476048
-71.64400502,77.96990204,79.6393207,84.5386,6.568697961,4.899279301,-25.41475755
-71.64400502,77.96842957,79.63822245,84.5386,6.570170435,4.900377551,-25.41475751
-71.64403026,78.05883026,79.70564819,84.5386,6.479769739,4.83295181,-25.41476002
-71.64405551,77.97170258,79.64066364,84.5386,6.566897424,4.89793636,-25.41475764
-71.64406176,78.96929932,80.38472537,84.5386,5.569300684,4.153874631,-25.41478962
-71.64406174,79.37431335,80.68680679,84.5386,5.164286646,3.851793207,-25.41480613
-71.64408076,77.94139099,79.61805562,84.5386,6.597209009,4.920544381,-25.41475684
-71.64408707,77.96076965,79.63250928,84.5386,6.577830347,4.906090724,-25.41475737
-71.64409965,78.8443985,80.29156757,84.5386,5.694201501,4.24703243,-25.41478504
-71.64411232,78.10166168,79.73759419,84.5386,6.436938318,4.80100581,-25.41476129
-71.64411864,77.97875214,79.64592159,84.5386,6.559847864,4.892678412,-25.41475788
-71.6441439,78.01824188,79.67537518,84.5386,6.520358118,4.863224817,-25.41475899
-71.64415648,78.94232941,80.36460975,84.5386,5.596270593,4.173990248,-25.41478868
-71.64417548,78.1292038,79.75813659,84.5386,6.409396204,4.780463405,-25.41476212
-71.64418172,79.53166199,80.80416594,84.5386,5.006938013,3.734434062,-25.41481336
-71.64418179,78.21718597,79.82375847,84.5386,6.321414026,4.714841528,-25.41476467
-71.64418175,78.93547821,80.35949976,84.5386,5.60312179,4.179100241,-25.41478844
-71.64419438,79.10255432,80.48411418,84.5386,5.436045679,4.05448582,-25.41479488
-71.64420705,78.48445892,80.02310513,84.5386,6.054141077,4.515494873,-25.41477287
-71.64423231,78.78514099,80.24737011,84.5386,5.753459009,4.291229886,-25.41478301
-71.6442323,78.89751434,80.33118425,84.5386,5.641085657,4.207415749,-25.41478707
-71.64425761,78.30184937,79.88690502,84.5386,6.236750635,4.651694978,-25.41476723
-71.64426392,78.46299744,80.00709799,84.5386,6.075602563,4.531502011,-25.41477222
-71.64428919,78.71292114,80.19350464,84.5386,5.825678857,4.345095362,-25.41478052
-71.64431449,78.56955719,80.08657603,84.5386,5.96904281,4.452023968,-25.4147757
-71.64433977,78.69286346,80.17854454,84.5386,5.845736536,4.360055464,-25.41477986
-71.6443398,78.15711212,79.77895214,84.5386,6.381487878,4.759647857,-25.41476302
-71.64434606,79.12834167,80.50334779,84.5386,5.410258325,4.035252209,-25.414796
-71.64434611,78.32980347,79.90775471,84.5386,6.208796533,4.63084529,-25.41476814
-71.64436508,78.2053833,79.81495541,84.5386,6.333216699,4.723644594,-25.41476444
-71.64440933,78.27845764,79.86945821,84.5386,6.260142358,4.669141788,-25.41476663
-71.6444093,78.73867035,80.2127098,84.5386,5.799929651,4.325890204,-25.41478149
-71.64444725,78.45565033,80.00161813,84.5386,6.08294967,4.536981874,-25.41477211
-71.64447252,78.8768692,80.31578599,84.5386,5.661730798,4.222814006,-25.41478646
-71.64448517,78.76608276,80.23315546,84.5386,5.772517236,4.305444536,-25.41478249
-71.64449147,79.10054016,80.48261192,84.5386,5.438059839,4.05598808,-25.41479499
-71.64449783,78.37011719,79.93782287,84.5386,6.168482813,4.600777127,-25.41476946
-71.64451048,78.3122406,79.89465538,84.5386,6.226359399,4.643944622,-25.41476769
-71.64451047,78.51953888,80.04926967,84.5386,6.019061121,4.489330329,-25.41477418
-71.64451678,78.66732025,80.15949303,84.5386,5.871279749,4.379106971,-25.41477908
-71.64452943,78.63527679,80.13559328,84.5386,5.903323206,4.403006719,-25.414778
-71.64454837,78.98823547,80.398849,84.5386,5.550364526,4.139751003,-25.41479062
-71.64454839,78.73777008,80.21203833,84.5386,5.800829919,4.32656167,-25.4147815
-71.64455469,79.08690643,80.47244315,84.5386,5.451693567,4.066156853,-25.41479445
-71.64455472,78.50493622,80.03837821,84.5386,6.033663782,4.500221785,-25.41477371
-71.64458629,79.0993042,80.48169007,84.5386,5.439295801,4.056909927,-25.41479494
-71.64460523,79.33466339,80.65723372,84.5386,5.203936609,3.881366284,-25.41480469
-71.64460526,78.7884903,80.24986822,84.5386,5.750109705,4.288731784,-25.41478329
-71.64461787,79.38732147,80.69650897,84.5386,5.151278528,3.842091033,-25.41480699
-71.64463687,78.69839478,80.18267009,84.5386,5.840205225,4.355929907,-25.41478014
-71.64464949,79.01587677,80.41946537,84.5386,5.52272323,4.119134626,-25.41479168
-71.64466214,78.75734711,80.22663994,84.5386,5.781252893,4.311960063,-25.41478219
-71.64468107,79.11363983,80.49238236,84.5386,5.424960168,4.046217636,-25.4147955
-71.64468737,79.36961365,80.68330151,84.5386,5.168986353,3.855298488,-25.4148062
-71.64468738,79.1986618,80.55579636,84.5386,5.339938196,3.98280364,-25.41479894
-71.64469372,78.80744934,80.2640089,84.5386,5.731150659,4.274591101,-25.41478395
-71.64470634,79.10626984,80.48688542,84.5386,5.432330164,4.051714578,-25.4147952
-71.64470632,79.32329559,80.648755,84.5386,5.215304407,3.889845004,-25.41480418
-71.64471898,78.83017731,80.28096065,84.5386,5.708422693,4.257639353,-25.41478476
-71.64471896,79.21136475,80.5652709,84.5386,5.327235254,3.973329098,-25.41479945
-71.64472528,79.24885559,80.59323361,84.5386,5.289744409,3.945366394,-25.41480101
-71.64472529,79.01089478,80.41574953,84.5386,5.527705225,4.122850469,-25.41479147
-71.6447316,79.12914276,80.50394529,84.5386,5.409457239,4.034654711,-25.4147961
-71.64473158,79.4454422,80.73985856,84.5386,5.0931578,3.798741445,-25.41480956
-71.64473792,79.0014267,80.40868772,84.5386,5.537173303,4.129912275,-25.4147911
-71.64474425,78.81443787,80.26922132,84.5386,5.724162134,4.269378681,-25.41478418
-71.64474422,79.31864166,80.64528384,84.5386,5.219958337,3.893316159,-25.41480396
-71.64475685,79.23823547,80.58531255,84.5386,5.300364526,3.953287454,-25.41480055
-71.64476314,79.7684021,80.98073955,84.5386,4.7701979,3.557860446,-25.41482513
-71.64478211,79.22714233,80.57703868,84.5386,5.311457666,3.961561319,-25.41480008
-71.64478208,79.72912598,80.95144529,84.5386,4.809474023,3.587154708,-25.41482312
-71.64478842,79.11690521,80.49481786,84.5386,5.421694788,4.04378214,-25.41479559
-71.64478842,79.10667419,80.48718701,84.5386,5.431925806,4.051412988,-25.41479518
-71.64479474,79.06401062,80.45536621,84.5386,5.47458938,4.083233794,-25.4147935
-71.64479473,79.17474365,80.5379569,84.5386,5.363856348,4.000643096,-25.41479792
-71.64480735,79.34976196,80.66849505,84.5386,5.188838037,3.870104954,-25.41480528
-71.64481364,79.71463013,80.9406335,84.5386,4.823969873,3.597966499,-25.41482237
-71.64483258,79.58314514,80.84256487,84.5386,4.955454858,3.696035128,-25.41481591
-71.6448389,79.32926941,80.65321059,84.5386,5.209330591,3.885389412,-25.41480438
-71.64485152,79.34925842,80.66811948,84.5386,5.189341577,3.870480522,-25.41480524
-71.64485785,78.94654083,80.36775087,84.5386,5.592059167,4.170849131,-25.41478897
